School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,70,180,191,182,183,193,184,224,227,231,153,154,195,150,135,102,84,57,30,18,16,8,7,11,6,6,4,6,4,-,3,1,1,2,-,2,2,4,3,1,3,2,-,-,1,2,2,-,-,3,-,3,1,-,2,-,2,1,1,2,1,-,-,-,2,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,2,3063,Pazuntaung,MMR013016
 Previously attended,33,65,66,57,70,89,67,90,123,132,136,163,177,261,252,291,310,329,357,347,301,303,319,333,310,368,272,276,279,292,271,287,261,302,259,305,240,289,251,247,287,277,268,305,258,309,247,271,244,252,210,237,200,255,201,227,157,173,163,142,151,129,112,106,92,100,72,72,72,55,85,57,38,48,43,34,31,34,30,20,23,14,21,9,9,37,15357,Pazuntaung,MMR013016
 Never attended,149,28,2,2,3,1,1,2,1,3,4,3,4,6,3,5,5,2,1,2,3,1,3,3,-,-,5,4,4,7,4,4,3,4,3,4,1,6,3,1,2,1,2,1,2,1,1,5,3,3,1,3,2,-,2,6,3,4,2,1,3,1,3,2,1,1,1,2,2,2,2,2,-,5,1,2,-,2,-,1,2,2,1,1,-,7,381,Pazuntaung,MMR013016
 Total,252,273,259,241,256,283,252,316,351,366,293,320,376,417,390,398,399,388,388,367,320,312,329,347,316,374,281,286,287,299,278,292,265,308,262,311,243,299,257,249,292,280,270,306,261,312,250,276,247,258,211,243,203,255,205,233,162,178,166,145,155,130,115,108,95,101,73,74,75,57,87,59,38,53,44,36,32,36,31,21,25,16,22,10,9,46,18801,Pazuntaung,MMR013016
