School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,222,579,690,668,650,643,561,535,457,329,252,158,115,86,45,34,24,10,13,6,6,5,4,5,7,3,5,2,3,-,5,2,3,4,2,1,1,3,-,2,3,2,2,-,1,2,-,-,-,1,2,-,-,2,1,-,-,1,-,-,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,6163,Naungtayar(ST),MMR014009
 Previously attended,38,41,41,47,72,65,70,97,140,241,372,455,596,722,618,674,531,584,556,558,582,506,512,623,510,605,411,465,532,414,492,388,384,433,352,443,338,385,320,283,354,264,228,237,222,268,199,208,218,194,209,141,128,139,113,151,90,100,79,77,96,83,67,44,26,32,32,24,35,34,37,21,19,17,16,23,21,12,10,16,7,9,5,7,4,10,19822,Naungtayar(ST),MMR014009
 Never attended,558,156,75,45,22,14,7,17,17,23,45,43,31,59,56,51,43,43,48,47,58,65,68,68,46,100,75,87,91,71,104,59,86,89,74,77,74,76,71,74,89,79,75,76,58,118,89,77,87,87,98,71,70,76,59,112,60,63,49,57,73,47,57,22,20,37,21,33,37,37,35,26,23,28,23,28,17,16,13,14,16,13,3,4,5,10,5121,Naungtayar(ST),MMR014009
 Total,818,776,806,760,744,722,638,649,614,593,669,656,742,867,719,759,598,637,617,611,646,576,584,696,563,708,491,554,626,485,601,449,473,526,428,521,413,464,391,359,446,345,305,313,281,388,288,285,305,282,309,212,198,217,173,263,150,164,128,134,169,131,124,67,46,70,53,57,72,72,72,47,42,45,39,51,38,28,24,30,23,22,8,11,9,21,31106,Naungtayar(ST),MMR014009
