School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,604,1477,1641,1524,1652,1597,1504,1447,1251,945,721,460,337,257,139,101,61,41,30,8,17,11,10,7,5,6,4,2,4,2,7,3,4,2,2,4,1,2,9,-,2,4,3,3,2,1,1,5,-,4,2,2,1,1,1,1,2,3,3,1,2,-,2,3,-,3,2,-,1,-,3,2,1,4,1,-,1,-,1,-,-,1,-,-,-,2,15970,Ingapu,MMR017013
 Previously attended,120,193,188,206,241,265,358,562,744,887,1112,1051,1320,1412,1268,1521,1293,1381,1410,1255,1607,1294,1395,1460,1297,1608,1356,1372,1388,1109,1561,1269,1187,1386,1199,1366,1057,1493,1197,1152,1459,1125,1106,1173,979,1374,1051,1081,1166,1007,1253,1014,782,887,758,1125,693,733,731,651,746,520,496,367,279,483,303,392,394,337,532,285,237,290,184,303,187,173,209,151,144,96,78,63,39,163,71139,Ingapu,MMR017013
 Never attended,1099,168,66,37,24,31,24,38,40,31,43,42,44,46,37,41,26,42,23,28,39,34,38,39,32,50,36,31,32,22,53,24,25,23,23,30,13,23,15,23,29,23,18,23,12,27,22,16,26,14,35,18,10,10,6,25,10,13,14,11,19,16,18,6,11,22,10,14,7,13,23,14,14,14,9,20,9,9,8,5,12,3,2,1,3,9,3188,Ingapu,MMR017013
 Total,1823,1838,1895,1767,1917,1893,1886,2047,2035,1863,1876,1553,1701,1715,1444,1663,1380,1464,1463,1291,1663,1339,1443,1506,1334,1664,1396,1405,1424,1133,1621,1296,1216,1411,1224,1400,1071,1518,1221,1175,1490,1152,1127,1199,993,1402,1074,1102,1192,1025,1290,1034,793,898,765,1151,705,749,748,663,767,536,516,376,290,508,315,406,402,350,558,301,252,308,194,323,197,182,218,156,156,100,80,64,42,174,90297,Ingapu,MMR017013
