School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,105,210,221,264,267,223,205,231,210,146,131,130,98,58,31,22,9,10,6,4,-,5,1,3,1,-,-,1,-,-,-,-,-,-,-,2,1,-,2,1,1,-,-,-,-,1,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2605,Kyaukhtu(ST),MMR009025
 Previously attended,10,13,26,20,36,27,28,46,64,87,90,112,92,111,114,149,130,121,156,161,173,192,186,208,204,219,202,232,204,176,258,211,211,215,204,232,222,247,249,219,255,220,209,221,197,244,173,198,197,185,166,147,168,140,132,156,102,128,120,107,95,76,82,61,70,58,44,57,41,32,35,26,21,23,15,11,14,8,6,16,3,5,4,2,1,9,10137,Kyaukhtu(ST),MMR009025
 Never attended,96,8,4,4,4,1,4,-,2,5,1,3,3,2,1,4,1,5,2,5,2,3,4,2,6,6,4,3,7,6,6,7,3,7,3,10,5,4,5,5,9,5,8,2,7,10,9,9,7,10,14,11,19,16,8,13,16,18,25,25,30,16,25,15,18,11,24,27,25,23,46,30,31,27,21,21,15,16,9,11,13,5,2,5,6,10,976,Kyaukhtu(ST),MMR009025
 Total,211,231,251,288,307,251,237,277,276,238,222,245,193,171,146,175,140,136,164,170,175,200,191,213,211,225,206,236,211,182,264,218,214,222,207,244,228,251,256,225,265,225,217,223,204,255,182,207,204,195,181,158,187,156,142,169,118,146,145,132,125,92,107,76,88,70,68,84,66,56,81,56,52,50,36,32,29,24,15,27,16,10,6,7,7,19,13718,Kyaukhtu(ST),MMR009025
