School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,54,134,216,244,248,314,248,303,290,255,192,153,94,85,29,22,14,9,8,2,6,2,1,1,1,-,2,5,1,1,1,2,-,1,1,1,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2946,Mineyu(ST),MMR016011
 Previously attended,4,7,11,8,15,16,12,32,28,48,74,104,114,170,128,189,109,164,147,159,205,143,148,172,141,212,126,148,118,88,160,144,115,153,130,155,98,126,92,80,117,88,73,114,76,129,66,61,49,46,37,41,27,42,21,38,28,25,16,13,15,10,11,11,2,9,4,3,3,2,3,2,1,2,-,1,2,2,-,-,1,1,-,-,-,2,5487,Mineyu(ST),MMR016011
 Never attended,554,445,348,280,195,204,106,120,124,125,154,151,173,260,195,342,228,270,278,204,417,287,271,340,227,430,208,249,207,169,376,254,276,336,218,375,170,231,202,174,349,208,181,232,159,375,150,194,152,141,201,190,126,167,78,281,101,108,111,74,120,66,82,59,27,99,25,27,20,17,35,19,16,24,7,41,5,7,4,3,9,4,8,-,5,21,14501,Mineyu(ST),MMR016011
 Total,612,586,575,532,458,534,366,455,442,428,420,408,381,515,352,553,351,443,433,365,628,432,420,513,369,642,336,402,326,258,537,400,391,490,349,531,268,357,295,254,466,297,254,347,235,504,216,255,201,187,238,231,153,211,99,320,129,133,127,87,135,76,93,70,29,108,29,30,23,19,38,21,17,26,7,42,7,9,4,3,10,5,8,-,5,23,22934,Mineyu(ST),MMR016011
