School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,862,2413,2618,2417,2521,2644,2438,2358,2116,1629,1123,676,522,373,229,183,121,64,33,31,23,15,21,19,12,9,8,7,8,9,10,9,4,7,6,1,2,2,3,4,7,1,3,4,1,5,4,2,6,2,1,1,1,2,4,8,2,-,1,-,-,2,2,1,2,-,-,3,1,2,4,1,2,-,-,1,-,-,3,-,-,-,-,-,-,-,25629,Myaungmya,MMR017014
 Previously attended,166,287,355,327,320,452,498,831,1063,1425,1695,1667,1928,2082,1752,2273,1883,1872,1771,1744,2300,1772,1949,2119,2028,2427,1948,2050,1994,1538,2202,1756,1736,1890,1655,1820,1264,1826,1487,1384,1755,1358,1280,1479,1158,1607,1213,1318,1408,1164,1339,1122,986,956,859,1078,693,709,677,557,651,438,354,280,205,322,205,199,215,171,316,188,150,170,128,148,94,94,77,93,69,61,37,32,21,76,89046,Myaungmya,MMR017014
 Never attended,2193,493,197,118,100,85,75,120,120,112,111,124,131,141,88,168,114,123,135,108,185,133,164,175,138,240,170,159,181,154,270,180,147,186,163,165,90,179,146,113,187,128,146,146,137,189,151,155,170,130,190,140,132,139,101,206,123,116,99,116,139,76,99,52,43,95,45,42,62,51,103,52,38,51,51,70,42,39,39,34,51,25,22,13,9,40,12478,Myaungmya,MMR017014
 Total,3221,3193,3170,2862,2941,3181,3011,3309,3299,3166,2929,2467,2581,2596,2069,2624,2118,2059,1939,1883,2508,1920,2134,2313,2178,2676,2126,2216,2183,1701,2482,1945,1887,2083,1824,1986,1356,2007,1636,1501,1949,1487,1429,1629,1296,1801,1368,1475,1584,1296,1530,1263,1119,1097,964,1292,818,825,777,673,790,516,455,333,250,417,250,244,278,224,423,241,190,221,179,219,136,133,119,127,120,86,59,45,30,116,127153,Myaungmya,MMR017014
