School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,128,289,374,379,368,475,331,375,376,333,262,246,234,164,101,65,29,20,18,7,5,8,7,1,5,2,2,2,2,-,2,-,-,-,-,2,1,-,-,-,-,-,1,1,1,-,1,-,1,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4621,Sami(ST),MMR004009
 Previously attended,14,18,17,26,18,27,17,30,31,24,40,44,64,94,103,159,98,131,125,132,155,143,158,179,160,213,130,134,112,131,176,144,119,126,105,161,101,138,114,127,130,85,96,104,85,113,57,63,69,97,64,59,44,79,57,92,44,42,36,50,54,31,40,23,17,26,10,12,13,11,9,2,4,5,3,9,2,2,5,3,2,2,-,2,-,3,5794,Sami(ST),MMR004009
 Never attended,388,190,89,54,17,20,7,8,11,6,14,4,8,9,8,11,6,11,5,13,14,15,12,11,9,26,13,6,13,12,20,12,19,19,7,22,8,16,10,21,27,20,11,20,9,45,21,13,25,31,41,23,26,22,17,66,13,21,27,19,31,23,19,18,18,25,4,8,13,16,15,6,10,9,4,23,6,1,9,5,9,4,4,-,5,20,1966,Sami(ST),MMR004009
 Total,530,497,480,459,403,522,355,413,418,363,316,294,306,267,212,235,133,162,148,152,174,166,177,191,174,241,145,142,127,143,198,156,138,145,112,185,110,154,124,148,157,105,108,125,95,158,79,76,95,128,105,82,72,101,74,158,57,64,63,69,85,54,59,41,35,51,14,20,26,27,24,8,14,14,7,32,8,3,14,8,11,6,4,2,5,23,12381,Sami(ST),MMR004009
