School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,529,1404,1472,1301,1386,1433,1212,1247,1060,759,580,423,293,210,155,101,57,47,34,15,11,7,10,5,10,7,9,3,4,3,5,2,4,3,1,7,1,1,5,7,3,2,4,2,2,4,1,2,4,1,5,2,2,5,1,4,-,1,-,1,2,2,2,-,-,1,-,1,-,-,1,3,1,1,-,-,2,2,-,-,-,-,-,-,-,3,13890,Danubyu,MMR017022
 Previously attended,141,206,200,208,210,284,328,410,597,774,1009,1046,1064,1162,1028,1437,1064,1180,1256,1012,1431,1145,1165,1288,1113,1489,1104,1212,1255,1065,1391,994,1014,1086,1034,1234,876,1231,971,917,1164,988,908,981,870,1084,811,868,953,841,980,839,782,688,545,795,496,511,571,451,498,348,385,260,169,290,190,240,270,238,347,229,173,196,124,197,105,111,111,77,80,52,45,43,26,102,58663,Danubyu,MMR017022
 Never attended,1031,156,62,28,28,31,26,34,38,38,33,40,41,45,37,36,23,39,29,21,47,32,29,27,30,44,27,29,32,28,42,22,22,27,27,35,10,20,20,16,25,21,20,29,16,29,23,18,38,26,37,18,18,16,20,33,12,21,28,20,19,15,19,8,5,18,8,9,15,12,39,21,15,11,9,18,8,5,10,11,10,5,4,3,-,10,3157,Danubyu,MMR017022
 Total,1701,1766,1734,1537,1624,1748,1566,1691,1695,1571,1622,1509,1398,1417,1220,1574,1144,1266,1319,1048,1489,1184,1204,1320,1153,1540,1140,1244,1291,1096,1438,1018,1040,1116,1062,1276,887,1252,996,940,1192,1011,932,1012,888,1117,835,888,995,868,1022,859,802,709,566,832,508,533,599,472,519,365,406,268,174,309,198,250,285,250,387,253,189,208,133,215,115,118,121,88,90,57,49,46,26,115,75710,Danubyu,MMR017022
