School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,419,1288,1425,1390,1368,1422,1291,1329,1311,917,681,545,429,354,223,168,78,64,36,31,21,20,19,13,8,6,5,10,3,5,7,3,5,3,2,-,-,3,2,1,4,-,3,-,2,4,2,3,2,-,1,2,1,-,-,1,-,1,1,1,3,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,14940,Mogaung,MMR001008
 Previously attended,40,76,90,82,82,85,104,156,290,458,534,647,726,803,747,883,712,836,826,766,910,783,852,885,769,1020,709,793,790,675,842,671,789,789,600,918,534,716,751,598,764,542,528,499,407,537,378,435,433,410,449,367,310,329,234,366,174,189,174,161,196,128,152,110,69,135,54,75,82,59,97,44,50,53,22,50,24,15,34,6,24,10,9,10,5,12,33548,Mogaung,MMR001008
 Never attended,893,105,16,10,12,14,10,17,16,12,20,16,7,16,13,17,15,10,17,15,27,22,29,29,19,47,20,39,38,30,51,38,38,55,53,65,46,60,53,52,85,55,59,71,34,101,48,49,55,49,73,65,40,34,43,89,39,55,58,58,72,49,59,46,33,79,34,30,30,47,53,33,39,36,25,38,8,12,15,20,18,4,8,5,9,25,4049,Mogaung,MMR001008
 Total,1352,1469,1531,1482,1462,1521,1405,1502,1617,1387,1235,1208,1162,1173,983,1068,805,910,879,812,958,825,900,927,796,1073,734,842,831,710,900,712,832,847,655,983,580,779,806,651,853,597,590,570,443,642,428,487,490,459,523,434,351,363,277,456,213,245,233,220,271,177,211,157,102,214,88,105,112,107,150,77,89,89,47,88,32,27,50,26,42,14,17,16,14,37,52537,Mogaung,MMR001008
