School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,574,1896,2132,1882,2010,1973,1835,1805,1670,1304,944,688,580,497,300,235,158,113,51,30,30,25,19,18,14,17,7,14,3,8,6,5,5,7,5,5,8,5,4,6,4,2,4,2,1,1,1,-,2,1,2,-,-,2,1,4,-,2,-,-,3,2,2,2,-,1,2,2,-,-,-,-,-,1,2,-,1,-,1,2,-,-,-,-,-,3,20941,Toungoo,MMR007009
 Previously attended,119,265,325,302,294,374,437,729,902,1210,1244,1428,1539,1768,1433,1901,1437,1677,1579,1676,1829,1586,1596,1770,1562,2082,1475,1721,1676,1548,1878,1399,1480,1643,1434,1573,1204,1617,1449,1305,1590,1262,1107,1228,981,1187,902,965,981,883,952,841,747,807,665,757,484,574,469,455,610,405,413,344,263,343,186,231,220,204,283,141,122,127,69,117,69,83,67,65,56,44,29,31,17,70,74912,Toungoo,MMR007009
 Never attended,1564,305,88,58,56,46,43,56,63,56,56,77,52,67,59,99,72,64,74,79,104,74,102,95,76,111,64,82,91,84,105,90,98,106,93,112,62,103,92,88,151,101,90,104,87,136,75,96,90,75,119,85,74,93,83,117,70,69,46,74,119,59,66,48,48,91,28,40,49,45,112,44,40,55,46,74,25,30,41,41,30,18,17,11,8,28,7914,Toungoo,MMR007009
 Total,2257,2466,2545,2242,2360,2393,2315,2590,2635,2570,2244,2193,2171,2332,1792,2235,1667,1854,1704,1785,1963,1685,1717,1883,1652,2210,1546,1817,1770,1640,1989,1494,1583,1756,1532,1690,1274,1725,1545,1399,1745,1365,1201,1334,1069,1324,978,1061,1073,959,1073,926,821,902,749,878,554,645,515,529,732,466,481,394,311,435,216,273,269,249,395,185,162,183,117,191,95,113,109,108,86,62,46,42,25,101,103767,Toungoo,MMR007009
