School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,531,1229,1377,1429,1512,1448,1430,1423,1449,1216,861,703,503,461,333,288,150,103,55,34,32,21,21,10,7,17,9,8,6,9,7,6,6,4,8,6,5,3,2,2,3,3,4,5,3,6,3,-,5,-,2,5,1,4,1,1,2,1,2,3,1,1,-,-,-,1,-,3,1,2,3,-,-,-,1,-,2,-,1,1,-,-,-,1,-,1,16797,Pyay,MMR008001
 Previously attended,89,154,208,176,243,251,340,439,708,908,1014,1072,1211,1448,1331,1803,1499,1545,1578,1550,1936,1620,1833,1877,1724,2216,1674,1737,1784,1561,1965,1486,1555,1762,1529,1810,1332,1756,1584,1354,1813,1258,1326,1498,1183,1469,1093,1283,1417,1142,1329,1108,1023,983,866,1112,704,771,747,623,725,491,497,320,249,366,199,269,293,241,387,210,200,234,136,208,126,140,131,80,118,71,58,33,33,110,80335,Pyay,MMR008001
 Never attended,1059,251,59,31,27,34,28,30,32,33,27,28,35,36,25,41,33,22,24,22,38,25,38,40,25,46,24,37,40,33,55,33,33,40,35,60,29,36,36,53,57,30,48,48,49,70,50,43,57,45,59,48,45,50,34,56,35,46,29,47,51,31,27,19,18,42,17,26,20,26,57,33,24,27,11,37,23,25,14,17,18,13,13,10,2,22,4202,Pyay,MMR008001
 Total,1679,1634,1644,1636,1782,1733,1798,1892,2189,2157,1902,1803,1749,1945,1689,2132,1682,1670,1657,1606,2006,1666,1892,1927,1756,2279,1707,1782,1830,1603,2027,1525,1594,1806,1572,1876,1366,1795,1622,1409,1873,1291,1378,1551,1235,1545,1146,1326,1479,1187,1390,1161,1069,1037,901,1169,741,818,778,673,777,523,524,339,267,409,216,298,314,269,447,243,224,261,148,245,151,165,146,98,136,84,71,44,35,133,101334,Pyay,MMR008001
