School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,17,40,61,53,58,68,40,43,51,37,15,11,5,6,8,2,3,3,-,-,2,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,528,Kengtaung(ST),MMR014019
 Previously attended,1,2,5,4,5,7,9,6,27,20,11,35,40,53,37,58,52,50,36,44,58,39,44,67,55,80,52,48,65,47,58,49,47,48,25,48,26,41,53,31,47,22,24,32,19,29,29,23,23,16,29,13,12,12,12,29,7,13,6,7,2,4,6,5,3,4,-,-,3,3,3,1,1,-,1,-,2,-,-,1,1,-,-,1,-,1,1929,Kengtaung(ST),MMR014019
 Never attended,76,39,25,22,20,12,15,16,21,15,24,23,18,36,23,27,19,35,17,27,44,22,22,22,15,48,19,29,18,12,39,24,21,19,13,45,14,22,21,15,51,27,25,20,15,50,28,28,10,13,43,29,30,22,11,47,14,21,10,8,26,12,13,8,1,18,8,9,3,5,8,4,5,1,1,6,3,3,1,2,1,1,-,-,-,1,1636,Kengtaung(ST),MMR014019
 Total,94,81,91,79,83,87,64,65,99,72,50,69,63,95,68,87,74,88,53,71,104,61,66,89,71,129,71,77,83,59,98,73,68,67,38,93,40,63,74,46,98,49,49,52,34,79,57,51,33,29,72,42,43,34,23,76,21,34,16,15,28,16,19,13,4,22,8,9,6,8,11,5,7,1,2,6,5,3,1,3,2,1,-,1,-,2,4093,Kengtaung(ST),MMR014019
