School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,99,160,214,238,232,322,150,228,229,166,195,127,73,87,29,34,10,4,5,10,10,3,3,4,1,3,-,-,-,-,1,-,4,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2649,Donhee(ST),MMR005037
 Previously attended,13,8,11,12,8,27,10,21,22,32,64,42,43,80,41,88,43,46,50,46,75,32,34,39,21,64,20,27,21,27,40,16,12,18,11,35,7,12,7,15,20,4,2,10,7,24,5,6,4,6,4,7,1,2,4,7,-,-,1,1,2,-,-,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1363,Donhee(ST),MMR005037
 Never attended,356,229,196,186,125,157,41,80,90,98,127,86,52,133,60,178,46,63,59,73,146,78,54,83,59,191,50,73,56,59,196,101,69,102,81,281,57,73,82,69,227,88,46,72,69,293,52,65,53,74,104,64,35,69,76,136,18,33,40,40,68,25,28,25,9,88,7,8,6,19,29,16,5,18,5,34,2,2,5,10,5,2,3,2,4,24,6498,Donhee(ST),MMR005037
 Total,468,397,421,436,365,506,201,329,341,296,386,255,168,300,130,300,99,113,114,129,231,113,91,126,81,258,70,100,77,86,237,117,85,120,92,316,64,86,89,84,247,92,48,83,76,317,57,71,57,80,108,71,37,71,80,146,18,33,41,41,71,25,28,26,10,89,7,9,6,19,29,16,5,18,5,34,2,2,5,10,5,3,4,2,4,25,10510,Donhee(ST),MMR005037
