School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,739,1803,1984,1765,1706,1815,1495,1573,1439,981,677,504,435,355,256,223,145,83,62,25,37,23,12,22,14,22,14,12,12,8,9,6,11,10,3,6,7,6,3,5,4,5,5,4,7,3,2,6,3,3,2,1,2,2,3,3,3,4,3,-,-,2,1,1,1,1,-,-,-,-,-,2,1,1,-,2,1,1,-,1,-,1,-,-,-,-,18388,Patheingyi,MMR010007
 Previously attended,184,348,363,356,349,413,448,788,1075,1212,1449,1524,1745,2162,1862,2497,1900,2150,2193,1883,2407,1889,2134,2122,1855,2640,1596,1901,1898,1436,2245,1409,1590,1702,1359,1729,1140,1607,1423,1083,1758,1032,1134,1068,892,1186,834,852,893,722,1013,656,698,678,477,718,395,474,461,334,510,248,379,273,170,279,161,159,171,120,231,98,88,111,65,88,50,70,64,34,73,22,36,23,16,60,79940,Patheingyi,MMR010007
 Never attended,1513,353,108,68,45,71,53,77,78,82,72,76,93,92,90,120,84,87,119,73,141,95,100,116,79,145,67,106,88,80,169,79,95,95,74,121,66,103,84,69,130,67,82,94,64,109,48,58,72,56,84,55,53,61,47,76,48,57,57,41,64,34,58,32,25,55,23,14,28,20,57,20,25,28,15,23,13,11,14,8,19,8,6,3,1,11,7300,Patheingyi,MMR010007
 Total,2436,2504,2455,2189,2100,2299,1996,2438,2592,2275,2198,2104,2273,2609,2208,2840,2129,2320,2374,1981,2585,2007,2246,2260,1948,2807,1677,2019,1998,1524,2423,1494,1696,1807,1436,1856,1213,1716,1510,1157,1892,1104,1221,1166,963,1298,884,916,968,781,1099,712,753,741,527,797,446,535,521,375,574,284,438,306,196,335,184,173,199,140,288,120,114,140,80,113,64,82,78,43,92,31,42,26,17,71,105628,Patheingyi,MMR010007
