School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,324,725,799,734,789,749,727,706,633,511,352,207,177,115,82,68,31,23,8,11,7,5,5,2,7,7,3,1,2,5,1,3,-,1,-,-,1,2,3,-,-,1,-,2,3,3,-,1,1,1,1,2,1,2,1,1,-,-,-,1,1,-,1,-,-,-,1,1,1,1,1,-,1,1,-,-,-,-,-,-,1,1,-,-,-,-,7858,Thegon,MMR008005
 Previously attended,50,65,93,91,130,154,184,258,390,513,618,643,658,737,756,918,802,768,786,836,983,835,956,1002,904,1159,857,831,906,851,1135,859,830,1013,917,1049,785,1189,943,762,1073,785,816,849,719,946,734,780,856,747,865,732,653,624,561,713,471,529,441,382,437,305,284,221,173,248,144,200,181,189,372,157,174,174,116,195,95,98,113,67,106,59,31,24,23,77,46755,Thegon,MMR008005
 Never attended,461,80,19,17,12,14,12,15,13,9,16,11,8,12,10,16,10,8,11,11,24,11,15,18,11,17,6,13,18,16,22,12,15,17,14,18,4,24,15,12,15,8,11,14,13,18,12,14,15,9,15,13,12,16,11,17,6,8,8,7,25,16,14,8,1,10,6,11,11,14,28,8,11,22,16,19,8,7,14,8,9,8,3,1,2,6,1595,Thegon,MMR008005
 Total,835,870,911,842,931,917,923,979,1036,1033,986,861,843,864,848,1002,843,799,805,858,1014,851,976,1022,922,1183,866,845,926,872,1158,874,845,1031,931,1067,790,1215,961,774,1088,794,827,865,735,967,746,795,872,757,881,747,666,642,573,731,477,537,449,390,463,321,299,229,174,258,151,212,193,204,401,165,186,197,132,214,103,105,127,75,116,68,34,25,25,83,56208,Thegon,MMR008005
