School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,669,1399,1543,1392,1422,1472,1395,1298,1195,889,675,419,317,246,157,98,67,53,36,23,19,20,10,8,7,9,4,8,1,5,5,1,4,2,3,4,3,4,3,2,2,2,1,2,-,2,-,1,2,-,-,1,4,1,2,6,3,1,-,-,-,-,-,1,-,2,1,1,-,-,-,1,-,-,-,2,-,-,1,2,1,-,-,1,-,1,14931,Myothit,MMR009005
 Previously attended,47,102,106,91,131,179,172,274,414,524,618,592,790,860,762,1007,853,883,902,907,1110,835,939,996,904,1197,874,975,938,789,1175,776,797,942,793,1094,693,855,832,677,996,713,671,628,575,754,554,518,572,522,687,437,470,377,352,552,354,344,313,340,360,257,258,220,149,271,125,122,115,103,177,85,84,78,49,80,49,47,48,37,39,26,22,17,9,45,42006,Myothit,MMR009005
 Never attended,972,205,79,43,33,35,31,49,39,46,45,60,54,87,52,91,59,72,68,67,121,79,99,95,80,139,74,96,83,76,154,70,93,87,75,104,67,78,77,77,137,88,97,100,74,142,82,100,94,79,148,75,106,82,78,148,74,107,90,120,126,62,119,56,56,137,43,54,61,53,114,41,52,48,29,55,26,35,31,23,35,17,17,7,6,36,7371,Myothit,MMR009005
 Total,1688,1706,1728,1526,1586,1686,1598,1621,1648,1459,1338,1071,1161,1193,971,1196,979,1008,1006,997,1250,934,1048,1099,991,1345,952,1079,1022,870,1334,847,894,1031,871,1202,763,937,912,756,1135,803,769,730,649,898,636,619,668,601,835,513,580,460,432,706,431,452,403,460,486,319,377,277,205,410,169,177,176,156,291,127,136,126,78,137,75,82,80,62,75,43,39,25,15,82,64308,Myothit,MMR009005
