School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,438,961,1098,944,958,957,975,1003,868,657,474,352,285,207,135,83,46,25,21,11,7,11,15,12,10,3,2,3,3,2,-,2,3,6,3,5,2,1,3,2,1,1,2,2,1,7,1,2,-,1,3,1,-,3,1,2,-,3,1,-,-,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,10630,Mingin,MMR005029
 Previously attended,43,79,92,89,100,89,113,144,251,328,418,485,567,598,563,686,601,630,677,616,804,608,729,732,747,905,733,706,710,566,742,605,628,718,593,623,603,673,612,547,699,496,563,529,487,603,490,484,541,421,529,342,319,332,314,347,254,239,230,249,264,191,203,123,96,140,83,90,102,91,152,72,96,63,48,58,44,25,27,26,18,14,16,8,8,27,31306,Mingin,MMR005029
 Never attended,548,46,8,6,2,6,3,9,8,2,4,2,14,6,4,8,11,8,9,6,15,5,11,14,9,19,7,21,7,7,14,8,8,12,4,9,5,2,7,3,11,6,9,16,12,19,11,9,12,18,16,11,16,15,15,22,15,14,10,23,30,9,21,12,11,19,11,11,9,2,16,6,12,10,7,9,7,5,5,3,3,2,2,2,1,4,1406,Mingin,MMR005029
 Total,1029,1086,1198,1039,1060,1052,1091,1156,1127,987,896,839,866,811,702,777,658,663,707,633,826,624,755,758,766,927,742,730,720,575,756,615,639,736,600,637,610,676,622,552,711,503,574,547,500,629,502,495,553,440,548,354,335,350,330,371,269,256,241,272,294,201,225,135,107,159,94,102,112,93,168,78,108,73,55,67,51,30,32,29,21,16,19,10,9,31,43342,Mingin,MMR005029
