School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,230,683,761,720,714,680,688,698,747,579,370,337,253,176,131,99,63,48,29,26,23,14,22,14,7,20,11,19,15,3,12,15,7,8,5,6,5,8,8,6,5,1,5,5,4,4,3,2,2,3,3,1,-,4,2,2,-,1,1,2,2,1,1,1,-,1,-,1,-,1,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,8322,MuSe,MMR015009
 Previously attended,47,91,128,109,105,115,120,194,272,328,386,548,689,797,692,949,738,863,929,877,947,848,849,941,841,1023,734,810,770,715,839,677,620,620,485,630,377,582,541,409,527,369,361,368,228,405,222,251,248,220,224,183,180,165,114,209,93,100,113,86,104,68,59,54,33,53,27,30,21,18,38,15,13,16,10,10,12,8,7,10,7,7,2,5,-,15,28543,MuSe,MMR015009
 Never attended,577,142,57,52,29,43,36,44,44,41,63,57,76,91,75,91,76,87,95,101,121,102,112,159,92,240,107,148,120,116,181,145,126,128,85,239,105,175,175,151,230,127,113,139,86,216,84,112,125,122,128,111,75,121,54,154,52,70,78,59,97,52,52,45,20,75,26,39,45,25,47,30,20,27,16,38,11,25,12,13,16,6,11,2,2,29,7741,MuSe,MMR015009
 Total,854,916,946,881,848,838,844,936,1063,948,819,942,1018,1064,898,1139,877,998,1053,1004,1091,964,983,1114,940,1283,852,977,905,834,1032,837,753,756,575,875,487,765,724,566,762,497,479,512,318,625,309,365,375,345,355,295,255,290,170,365,145,171,192,147,203,121,112,100,53,129,53,70,66,44,86,45,33,43,27,49,23,33,19,23,23,13,13,7,2,45,44606,MuSe,MMR015009
