School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,7,12,22,23,14,21,7,14,14,6,7,6,3,3,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164,Homane(ST),MMR014018
 Previously attended,2,12,9,11,10,20,14,28,29,17,28,27,24,34,23,34,20,20,15,17,33,15,13,13,20,22,19,20,13,9,18,21,16,13,12,23,16,12,21,15,23,11,10,13,7,18,9,12,8,7,4,6,6,3,5,10,6,1,4,2,2,-,3,1,2,-,1,-,1,2,1,-,1,1,1,2,-,-,-,-,-,-,-,-,-,1,922,Homane(ST),MMR014018
 Never attended,58,30,29,27,51,41,23,29,41,37,45,39,27,39,39,44,32,31,25,25,48,27,32,29,19,78,22,35,32,25,42,19,14,34,22,45,13,23,24,30,45,29,28,27,11,45,23,18,28,21,23,20,16,13,10,24,5,5,7,6,13,5,6,5,3,11,2,1,3,-,3,1,2,4,1,1,-,1,-,1,-,2,-,-,-,1,1795,Homane(ST),MMR014018
 Total,67,54,60,61,75,82,44,71,84,60,80,72,54,76,64,79,52,51,40,42,82,42,45,42,39,100,41,55,45,34,60,40,30,47,34,69,29,35,45,45,68,40,38,40,18,63,32,30,36,28,27,26,22,16,15,34,11,6,11,8,15,5,9,6,5,11,3,1,4,2,4,1,3,5,2,3,-,1,-,1,-,2,-,-,-,2,2881,Homane(ST),MMR014018
