School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,578,1195,1216,1234,1260,1260,1155,1158,981,896,621,370,280,193,113,82,56,34,27,18,18,14,11,5,3,7,4,6,6,7,6,2,5,3,1,2,-,2,1,3,2,3,1,9,3,2,2,-,5,1,-,-,1,2,1,4,-,2,-,1,1,1,2,-,-,1,1,2,-,1,3,-,1,2,1,1,-,-,-,-,-,-,-,-,1,1,12891,Htantabin,MMR013006
 Previously attended,79,129,166,200,188,249,259,373,500,634,867,894,1041,1159,980,1357,1101,1124,1203,1031,1344,1114,1133,1219,1088,1290,1050,1040,1102,937,1233,861,852,900,896,941,629,964,834,789,929,758,686,777,660,697,551,631,562,539,626,489,392,473,365,489,309,311,322,254,296,217,212,152,110,173,128,129,98,92,177,90,70,89,42,80,44,51,42,39,43,22,12,11,7,55,47051,Htantabin,MMR013006
 Never attended,821,174,58,37,24,25,21,24,28,31,25,24,33,28,19,41,24,25,33,29,46,35,36,44,25,43,35,37,36,27,63,30,30,37,31,40,19,29,32,31,44,26,35,23,32,37,34,27,31,20,43,25,33,27,23,30,32,33,30,40,31,11,26,21,7,15,17,14,9,13,21,14,13,13,7,12,11,12,9,11,13,2,5,2,1,7,3172,Htantabin,MMR013006
 Total,1478,1498,1440,1471,1472,1534,1435,1555,1509,1561,1513,1288,1354,1380,1112,1480,1181,1183,1263,1078,1408,1163,1180,1268,1116,1340,1089,1083,1144,971,1302,893,887,940,928,983,648,995,867,823,975,787,722,809,695,736,587,658,598,560,669,514,426,502,389,523,341,346,352,295,328,229,240,173,117,189,146,145,107,106,201,104,84,104,50,93,55,63,51,50,56,24,17,13,9,63,63114,Htantabin,MMR013006
