School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,221,991,1102,1060,1103,1117,1009,970,797,590,367,217,146,107,81,61,38,28,12,9,12,3,6,3,5,3,5,1,1,4,4,2,3,1,1,7,2,4,3,3,4,2,2,1,1,5,1,1,4,5,3,3,1,2,3,1,3,2,1,4,1,3,5,1,-,3,-,1,-,2,-,1,1,1,-,-,1,-,-,1,1,1,-,-,-,1,10172,Chaungzon,MMR011003
 Previously attended,58,118,119,133,144,206,230,368,470,607,616,584,573,611,572,730,596,616,573,532,648,526,555,598,529,672,495,573,504,505,703,487,510,627,504,701,448,676,535,492,680,551,499,575,481,625,473,572,564,522,581,531,457,525,376,472,274,379,370,332,400,248,303,205,150,270,115,146,155,134,221,138,110,116,75,78,74,81,83,63,64,55,42,32,23,99,33063,Chaungzon,MMR011003
 Never attended,854,187,61,37,24,21,30,37,44,42,41,36,46,42,27,59,40,54,46,46,56,37,50,39,30,83,51,52,71,57,87,56,57,64,51,91,43,82,52,42,121,59,66,61,54,90,51,55,62,38,90,64,61,57,31,72,45,46,74,36,61,57,50,31,24,38,17,32,36,25,65,49,31,46,9,47,17,23,25,23,25,18,10,11,7,36,4971,Chaungzon,MMR011003
 Total,1133,1296,1282,1230,1271,1344,1269,1375,1311,1239,1024,837,765,760,680,850,674,698,631,587,716,566,611,640,564,758,551,626,576,566,794,545,570,692,556,799,493,762,590,537,805,612,567,637,536,720,525,628,630,565,674,598,519,584,410,545,322,427,445,372,462,308,358,237,174,311,132,179,191,161,286,188,142,163,84,125,92,104,108,87,90,74,52,43,30,136,48206,Chaungzon,MMR011003
