School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,107,217,236,210,220,251,204,249,184,127,96,66,62,46,33,30,19,9,7,5,3,4,3,4,3,3,1,1,2,-,1,-,2,3,-,-,2,2,2,1,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2421,Kyaukmyaung(ST),MMR005004
 Previously attended,29,30,35,24,34,48,41,70,106,107,181,155,194,225,212,222,229,242,239,189,246,203,235,238,232,232,193,250,220,179,253,182,195,222,162,192,127,194,198,152,206,146,188,127,116,149,112,143,107,100,151,109,101,92,63,98,56,57,47,50,69,28,45,32,22,34,19,28,20,18,41,18,28,23,10,11,4,7,6,2,5,7,6,1,2,7,9428,Kyaukmyaung(ST),MMR005004
 Never attended,161,27,8,4,1,5,3,3,3,3,11,8,4,9,5,10,6,6,11,4,13,7,8,14,5,15,14,12,16,14,17,8,15,22,11,20,9,12,16,12,23,16,20,29,18,28,20,21,22,25,23,19,19,17,16,25,15,13,15,4,20,14,10,4,8,20,4,4,8,7,6,6,4,3,4,5,6,2,1,5,4,-,2,1,2,5,1095,Kyaukmyaung(ST),MMR005004
 Total,297,274,279,238,255,304,248,322,293,237,288,229,260,280,250,262,254,257,257,198,262,214,246,256,240,250,208,263,238,193,271,190,212,247,173,212,138,208,216,165,229,162,208,156,134,177,133,165,130,126,174,128,120,109,79,123,71,70,62,54,89,43,56,36,30,54,23,32,28,25,47,24,32,26,14,16,10,9,7,7,9,7,8,2,4,12,12944,Kyaukmyaung(ST),MMR005004
