School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,25,82,118,130,100,157,109,110,85,66,47,38,16,14,8,2,1,-,1,2,3,-,-,3,-,1,1,1,-,1,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1125,Kholan(ST),MMR014013
 Previously attended,12,24,33,33,35,48,39,52,40,55,61,67,76,128,71,102,82,95,78,59,120,76,81,104,81,143,78,82,89,68,96,65,61,73,74,88,42,65,66,48,86,43,35,48,34,59,23,29,39,26,33,28,20,23,15,34,14,8,5,7,14,4,3,6,2,9,1,2,-,5,6,2,2,3,-,-,-,2,1,-,3,-,-,-,1,3,3468,Kholan(ST),MMR014013
 Never attended,250,171,100,112,62,102,58,60,55,38,104,65,68,103,46,168,48,74,64,48,186,63,66,102,39,221,36,66,45,34,188,41,41,65,26,172,36,61,45,38,166,54,33,43,34,231,34,47,44,44,102,50,29,39,17,161,17,20,31,19,73,15,15,12,10,70,10,8,10,5,26,8,7,5,3,25,3,3,2,2,7,3,3,-,-,16,4923,Kholan(ST),MMR014013
 Total,287,277,251,275,197,307,206,222,180,159,212,170,160,245,125,272,131,169,143,109,309,139,147,209,120,365,115,149,134,103,284,106,102,138,100,261,79,126,112,86,252,97,68,91,68,291,57,76,83,70,135,78,49,62,32,195,31,28,36,26,87,19,18,18,12,79,11,10,10,10,32,10,9,8,3,25,3,5,3,2,10,3,3,-,1,19,9516,Kholan(ST),MMR014013
