School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,51,177,226,242,210,231,152,133,120,82,70,45,27,27,12,12,9,6,4,4,3,4,2,1,1,5,2,1,2,-,4,-,1,-,-,3,2,1,-,-,5,-,-,1,-,1,-,2,-,-,3,-,1,-,-,2,1,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1891,Mineye`,MMR015003
 Previously attended,13,28,30,49,37,51,54,91,86,123,166,162,167,224,155,324,118,198,172,130,296,142,159,163,131,351,99,119,112,110,255,115,124,136,86,236,60,129,106,68,215,90,80,104,70,181,64,95,80,96,141,93,67,69,53,132,30,41,33,15,59,23,22,15,9,49,10,13,7,4,15,10,2,7,3,16,2,5,3,2,7,1,1,1,1,6,7417,Mineye`,MMR015003
 Never attended,605,448,273,300,168,272,164,198,163,118,263,154,161,285,123,467,123,210,159,116,472,126,169,208,121,837,108,188,113,105,567,128,167,187,69,720,98,158,136,80,574,115,118,153,77,619,84,123,120,96,295,132,104,105,55,399,39,58,56,33,156,24,49,34,18,168,6,24,18,13,72,13,13,14,6,79,5,6,11,4,12,7,3,3,3,19,13662,Mineye`,MMR015003
 Total,669,653,529,591,415,554,370,422,369,323,499,361,355,536,290,803,250,414,335,250,771,272,330,372,253,1193,209,308,227,215,826,243,292,323,155,959,160,288,242,148,794,205,198,258,147,801,148,220,200,192,439,225,172,174,108,533,70,99,91,48,215,47,71,49,27,218,16,37,25,17,87,23,15,21,9,95,7,11,14,6,19,8,4,4,4,25,22970,Mineye`,MMR015003
