School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,302,978,1213,1228,1205,1187,1054,1088,961,824,437,282,184,147,98,85,48,30,20,16,15,5,9,3,3,5,3,4,2,3,5,1,-,3,1,5,1,2,3,-,1,2,3,1,1,2,-,1,1,-,1,4,-,1,-,-,-,-,-,-,2,1,-,3,-,1,-,1,-,-,1,2,-,-,-,1,-,-,-,-,-,-,-,-,-,1,11491,Tanintharyi,MMR006008
 Previously attended,25,65,73,84,96,104,113,191,290,425,548,643,677,875,779,929,678,779,756,649,868,669,658,680,607,892,641,680,681,536,825,553,494,600,532,635,453,632,538,457,653,407,358,457,333,480,297,376,354,298,400,297,272,238,202,281,177,153,144,124,179,95,109,81,46,111,58,84,67,44,119,49,34,43,15,38,28,24,25,17,16,17,11,9,6,35,29071,Tanintharyi,MMR006008
 Never attended,1034,357,121,79,53,62,25,44,44,44,48,49,44,52,41,73,33,42,41,54,76,36,59,73,45,102,56,70,42,41,79,42,59,69,45,94,30,52,50,44,110,35,37,56,45,74,24,37,53,43,42,36,22,30,20,55,13,16,31,17,33,17,18,18,5,36,9,9,18,4,25,8,10,11,4,17,4,2,6,5,1,3,4,2,1,15,4585,Tanintharyi,MMR006008
 Total,1361,1400,1407,1391,1354,1353,1192,1323,1295,1293,1033,974,905,1074,918,1087,759,851,817,719,959,710,726,756,655,999,700,754,725,580,909,596,553,672,578,734,484,686,591,501,764,444,398,514,379,556,321,414,408,341,443,337,294,269,222,336,190,169,175,141,214,113,127,102,51,148,67,94,85,48,145,59,44,54,19,56,32,26,31,22,17,20,15,11,7,51,45147,Tanintharyi,MMR006008
