School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,291,705,717,684,734,676,609,616,593,513,411,279,196,152,88,65,43,34,16,13,10,2,1,3,5,2,2,5,-,-,2,3,2,2,1,-,-,-,-,2,1,1,-,1,-,-,1,2,1,-,-,-,-,-,-,1,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,-,-,-,7491,Ottarathiri,MMR018008
 Previously attended,19,36,61,54,56,63,71,96,157,224,279,347,373,474,459,646,520,562,593,564,833,584,616,680,642,868,563,641,584,478,706,497,526,518,450,505,372,517,476,372,521,375,372,364,326,387,258,307,307,249,378,286,266,263,169,243,127,148,104,112,160,110,110,80,45,84,38,43,49,34,86,30,28,24,29,32,17,17,22,11,20,11,7,6,2,15,23754,Ottarathiri,MMR018008
 Never attended,551,140,41,21,25,20,13,9,14,9,20,15,19,26,13,27,13,10,19,17,31,22,15,20,21,39,17,34,25,19,39,23,26,20,18,19,9,17,18,16,23,9,16,14,12,17,9,9,11,11,7,12,11,9,9,15,7,2,6,6,7,5,6,1,3,6,4,7,5,5,6,2,3,5,1,5,4,1,1,2,-,-,1,1,2,5,1773,Ottarathiri,MMR018008
 Total,861,881,819,759,815,759,693,721,764,746,710,641,588,652,560,738,576,606,628,594,874,608,632,703,668,909,582,680,609,497,747,523,554,540,469,524,381,534,494,390,545,385,388,379,338,404,268,318,319,260,385,298,277,272,178,259,134,150,110,119,168,115,117,81,48,90,42,50,54,39,92,32,31,29,30,39,21,18,24,13,20,11,8,7,4,20,33018,Ottarathiri,MMR018008
