School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,926,2198,2303,2025,2373,2164,2091,2036,2023,1475,1151,796,604,443,324,209,128,67,58,33,35,15,19,23,9,22,14,17,7,6,11,8,6,5,4,5,1,6,8,4,11,4,3,4,1,4,1,3,1,-,2,5,1,4,3,6,1,2,3,2,3,1,2,2,2,-,-,-,3,-,1,-,-,2,1,1,-,-,-,-,2,-,-,-,-,1,23734,Kyaukpadaung,MMR010020
 Previously attended,96,153,163,146,188,175,211,311,493,638,811,964,1152,1343,1141,1549,1207,1223,1363,1310,1660,1183,1487,1425,1358,1888,1417,1494,1484,1402,1853,1254,1444,1478,1330,1790,1065,1454,1468,1238,1997,1275,1342,1209,968,1434,924,1082,1137,904,1212,856,962,846,772,1174,710,783,676,722,864,585,655,474,341,546,279,307,310,280,440,196,199,199,147,230,103,103,123,80,111,45,47,29,30,99,71616,Kyaukpadaung,MMR010020
 Never attended,1237,257,63,42,27,25,25,19,27,22,37,26,40,40,28,43,20,29,23,26,48,26,32,31,40,63,37,53,42,41,95,54,56,51,46,82,42,62,72,60,104,68,72,74,62,102,53,62,65,50,80,56,61,54,46,116,55,91,78,100,115,60,83,60,59,122,44,62,47,71,101,46,51,59,37,67,30,31,22,31,36,7,10,16,13,31,5849,Kyaukpadaung,MMR010020
 Total,2259,2608,2529,2213,2588,2364,2327,2366,2543,2135,1999,1786,1796,1826,1493,1801,1355,1319,1444,1369,1743,1224,1538,1479,1407,1973,1468,1564,1533,1449,1959,1316,1506,1534,1380,1877,1108,1522,1548,1302,2112,1347,1417,1287,1031,1540,978,1147,1203,954,1294,917,1024,904,821,1296,766,876,757,824,982,646,740,536,402,668,323,369,360,351,542,242,250,260,185,298,133,134,145,111,149,52,57,45,43,131,101199,Kyaukpadaung,MMR010020
