School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,391,949,1071,1011,1087,1179,1108,1105,1136,956,782,622,489,374,331,222,138,86,63,27,34,28,11,19,17,13,9,14,10,5,8,4,5,3,7,8,2,6,2,1,3,1,3,2,3,4,-,1,3,2,3,1,2,2,1,3,2,1,1,3,2,1,3,3,-,2,2,1,1,-,2,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,13393,Dagon Myothit(East),MMR013020
 Previously attended,70,129,165,169,162,209,208,319,438,530,624,771,912,1113,1070,1328,1201,1307,1284,1211,1357,1214,1201,1311,1202,1491,1184,1311,1210,1115,1309,1086,1019,1147,1012,1181,815,1103,960,839,1016,823,823,804,724,767,634,672,668,583,585,566,414,492,388,542,365,379,382,336,401,296,304,250,195,239,136,174,177,147,173,112,99,100,64,69,55,35,46,35,36,16,21,14,13,41,51498,Dagon Myothit(East),MMR013020
 Never attended,781,199,60,43,28,34,30,31,35,28,30,47,32,39,29,44,29,43,34,37,38,38,37,41,35,48,29,48,35,27,48,31,31,39,25,45,29,35,29,35,43,30,38,37,26,32,19,31,32,24,35,21,20,24,20,32,20,31,28,20,21,19,16,16,7,20,8,16,16,14,28,20,11,21,11,14,6,6,9,4,6,5,2,5,1,7,3228,Dagon Myothit(East),MMR013020
 Total,1242,1277,1296,1223,1277,1422,1346,1455,1609,1514,1436,1440,1433,1526,1430,1594,1368,1436,1381,1275,1429,1280,1249,1371,1254,1552,1222,1373,1255,1147,1365,1121,1055,1189,1044,1234,846,1144,991,875,1062,854,864,843,753,803,653,704,703,609,623,588,436,518,409,577,387,411,411,359,424,316,323,269,202,261,146,191,194,161,203,132,110,122,75,83,61,41,55,39,42,21,24,19,14,48,68119,Dagon Myothit(East),MMR013020
