School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,39,174,187,220,194,182,149,194,167,152,94,95,77,44,36,21,14,11,13,1,3,6,6,3,1,2,2,1,1,-,2,-,-,3,-,2,-,-,2,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2107,Kamine(ST),MMR001009
 Previously attended,14,22,22,34,27,14,19,36,37,50,63,72,73,113,102,144,88,102,111,89,132,75,94,135,96,133,76,110,83,98,129,101,94,119,72,145,64,106,110,70,120,68,70,65,63,87,39,69,63,66,56,63,43,58,29,79,19,35,25,21,39,22,21,21,6,22,9,11,9,7,13,6,2,4,4,6,3,4,4,3,7,2,1,-,4,8,4650,Kamine(ST),MMR001009
 Never attended,176,42,7,-,2,4,1,1,2,-,4,4,1,1,-,5,2,2,2,1,8,1,2,2,3,8,2,2,6,3,9,3,3,5,2,9,6,8,2,9,11,6,9,14,4,22,2,10,9,7,12,11,6,10,5,13,1,3,7,4,18,5,9,8,3,11,2,4,3,1,6,3,-,1,2,6,1,2,1,2,4,1,1,-,-,3,613,Kamine(ST),MMR001009
 Total,229,238,216,254,223,200,169,231,206,202,161,171,151,158,138,170,104,115,126,91,143,82,102,140,100,143,80,113,90,101,140,104,97,127,74,156,70,114,114,79,131,74,79,79,67,111,41,80,72,73,68,74,49,68,34,92,20,38,32,25,57,27,32,30,9,33,11,16,13,8,20,9,2,5,6,12,4,6,5,5,11,3,2,-,4,11,7370,Kamine(ST),MMR001009
