Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,14,58,74,72,70,95,58,81,82,67,78,94,82,109,70,75,60,63,78,69,69,65,45,61,51,60,45,42,37,40,30,24,17,30,16,34,17,22.0,18,11,19,21,17,16,8,23,10,15,10,10,14,8,5,8,8,7,3,4,3,-,3,-,-,4,1,3,-,3,1,2,-,1,-,-,1,4,1,-,1,-,-,-,-,-,-,1,2418,Kanpaikti(ST),MMR001002
 Illiterate,78,40,32,29,6,13,3,8,8,6,7,-,7,15,8,9,9,16,14,15,11,10,9,20,20,28,16,14,14,16,18,18,16,25,11,28,11,23.0,18,17,23,12,18,22,28,46,12,27,13,26,26,21,12,27,10,38,10,14,3,5,12,9,9,5,5,13,7,11,4,1,7,3,3,3,3,11,-,3,2,2,-,-,1,-,2,4,1179,Kanpaikti(ST),MMR001002
 Total,92,98,106,101,76,108,61,89,90,73,85,94,89,124,78,84,69,79,92,84,80,75,54,81,71,88,61,56,51,56,48,42,33,55,27,62,28,45.0,36,28,42,33,35,38,36,69,22,42,23,36,40,29,17,35,18,45,13,18,6,5,15,9,9,9,6,16,7,14,5,3,7,4,3,3,4,15,1,3,3,2,-,-,1,-,2,5,3597,Kanpaikti(ST),MMR001002
