Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,60,219,224,233,223,279,206,256,243,223,169,181,157,182,165,195,115,147,121,141,176,111,131,162,124,174,99,126,100,115,131,108,101,113,94,118,81,114.0,100,83,133,79,69,71,64,95,61,76,87,82,96,69,47,61,31,78,28,32,35,19,34,21,20,16,9,16,11,9,9,5,16,7,5,6,5,11,3,6,4,3,1,1,-,1,-,2,7634,Minelon(ST),MMR015012
 Illiterate,219,116,53,47,32,60,28,29,43,22,39,38,42,61,22,94,28,46,52,38,64,45,43,53,42,114,41,59,53,36,86,60,45,64,48,122,40,60.0,56,68,108,57,70,79,38,121,38,70,52,55,76,59,45,55,39,108,37,47,47,40,66,35,39,35,20,66,10,18,21,14,32,18,17,22,5,46,6,9,10,11,11,9,6,4,4,21,4104,Minelon(ST),MMR015012
 Total,279,335,277,280,255,339,234,285,286,245,208,219,199,243,187,289,143,193,173,179,240,156,174,215,166,288,140,185,153,151,217,168,146,177,142,240,121,174.0,156,151,241,136,139,150,102,216,99,146,139,137,172,128,92,116,70,186,65,79,82,59,100,56,59,51,29,82,21,27,30,19,48,25,22,28,10,57,9,15,14,14,12,10,6,5,4,23,11738,Minelon(ST),MMR015012
