Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,311,674,795,759,765,735,709,725,739,713,635,583,600,746,651,783,645,636,634,615,752,636,700,696,632,729,560,596,556,488,615,443,464,502,368,417,314,434.0,409,360,435,381,318,307,284,381,248,270,262,254,306,256,244,206,158,228,129,112,105,108,98,78,112,54,48,71,27,46,41,37,57,22,28,29,19,27,20,18,17,14,12,8,9,9,9,25,30051,Ottarathiri,MMR018008
 Illiterate,548,135,55,31,18,19,17,17,24,31,17,16,17,51,30,57,48,57,53,57,89,47,62,80,66,96,43,72,80,70,103,52,83,80,48,100,47,66.0,74,73,100,69,75,92,43,74,40,46,58,60,90,56,46,48,42,73,40,38,41,37,76,24,52,35,11,61,15,27,19,20,53,28,18,31,16,39,11,12,15,13,21,10,10,4,10,21,4549,Ottarathiri,MMR018008
 Total,859,809,850,790,783,754,726,742,763,744,652,599,617,797,681,840,693,693,687,672,841,683,762,776,698,825,603,668,636,558,718,495,547,582,416,517,361,500.0,483,433,535,450,393,399,327,455,288,316,320,314,396,312,290,254,200,301,169,150,146,145,174,102,164,89,59,132,42,73,60,57,110,50,46,60,35,66,31,30,32,27,33,18,19,13,19,46,34600,Ottarathiri,MMR018008
