Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,374,1056,1162,1167,1280,1271,1127,1301,1152,1104,1036,998,1062,1071,895,1002,836,894,810,765,747,752,728,747,656,727,538,602,579,508,517,491,483,481,399,435,354,421.0,338,304,324,255,211,239,207,252,187,178,162,157,151,133,79,94,83,119,68,71,65,64,47,55,40,37,21,44,21,17,23,22,13,4,7,10,4,19,4,4,7,1,4,3,2,4,4,3,34689,Phekon,MMR014010
 Illiterate,842,208,87,44,25,20,19,28,23,28,34,29,41,50,41,59,60,72,81,90,108,119,121,133,101,144,113,141,160,160,159,129,162,165,141,195,143,190.0,184,183,215,185,222,244,180,212,159,184,187,190,193,204,165,139,120,217,85,130,114,96,123,84,105,66,51,109,43,53,64,63,60,47,36,39,36,50,20,20,27,10,23,6,11,4,6,19,9448,Phekon,MMR014010
 Total,1216,1264,1249,1211,1305,1291,1146,1329,1175,1132,1070,1027,1103,1121,936,1061,896,966,891,855,855,871,849,880,757,871,651,743,739,668,676,620,645,646,540,630,497,611.0,522,487,539,440,433,483,387,464,346,362,349,347,344,337,244,233,203,336,153,201,179,160,170,139,145,103,72,153,64,70,87,85,73,51,43,49,40,69,24,24,34,11,27,9,13,8,10,22,44137,Phekon,MMR014010
