Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,697,2064,2062,2037,2130,2090,2168,2236,2163,2045,1787,1460,1466,1614,1372,1640,1255,1331,1265,1170,1541,1342,1601,1750,1616,1913,1563,1525,1650,1324,1818,1358,1383,1620,1470,1634,1137,1515.0,1227,1245,1363,1093,1092,1160,929,1138,855,933,1063,854,1014,812,680,739,667,781,545,597,631,473,542,408,386,299,222,282,167,179,205,197,311,188,129,156,81,131,89,81,89,78,83,58,38,29,18,100,86249,Daydaye,MMR017026
 Illiterate,1326,284,127,70,42,50,20,31,34,30,23,29,27,43,33,44,34,38,37,34,53,48,58,64,76,96,66,84,94,52,109,72,80,97,80,84,41,87.0,80,72,79,76,76,99,66,96,66,75,68,66,105,62,66,55,56,93,47,78,79,66,80,56,54,50,36,79,29,39,43,53,74,44,32,46,26,53,32,25,31,29,23,17,8,10,9,25,6326,Daydaye,MMR017026
 Total,2023,2348,2189,2107,2172,2140,2188,2267,2197,2075,1810,1489,1493,1657,1405,1684,1289,1369,1302,1204,1594,1390,1659,1814,1692,2009,1629,1609,1744,1376,1927,1430,1463,1717,1550,1718,1178,1602.0,1307,1317,1442,1169,1168,1259,995,1234,921,1008,1131,920,1119,874,746,794,723,874,592,675,710,539,622,464,440,349,258,361,196,218,248,250,385,232,161,202,107,184,121,106,120,107,106,75,46,39,27,125,92575,Daydaye,MMR017026
