Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,517,1397,1718,1725,1734,1710,1731,1934,2132,2255,2083,2092,2355,2619,2410,2830,2288,2446,2365,2237,2428,2174,2244,2472,2169,2743,1828,2221,2103,1903,2255,1677,1886,2264,1782,2300,1633,2100.0,1857,1709,2175,1555,1732,1828,1428,1850,1236,1469,1393,1222,1450,1167,1102,1032,872,1147,706,800,728,600,926,466,678,525,346,422,232,323,343,259,437,221,232,282,133,218,150,164,137,113,138,91,66,63,46,224,115053,Aungmyetharzan,MMR010001
 Illiterate,1112,256,100,71,37,32,29,31,33,51,34,43,40,55,39,75,41,62,49,60,65,42,46,70,38,80,46,62,64,59,98,65,56,64,70,77,60,74.0,99,49,115,51,94,67,45,104,58,60,56,52,77,52,52,55,47,93,40,59,48,48,114,46,68,45,38,78,26,45,68,44,105,37,47,61,26,85,30,58,33,20,47,26,19,17,16,68,6074,Aungmyetharzan,MMR010001
 Total,1629,1653,1818,1796,1771,1742,1760,1965,2165,2306,2117,2135,2395,2674,2449,2905,2329,2508,2414,2297,2493,2216,2290,2542,2207,2823,1874,2283,2167,1962,2353,1742,1942,2328,1852,2377,1693,2174.0,1956,1758,2290,1606,1826,1895,1473,1954,1294,1529,1449,1274,1527,1219,1154,1087,919,1240,746,859,776,648,1040,512,746,570,384,500,258,368,411,303,542,258,279,343,159,303,180,222,170,133,185,117,85,80,62,292,121127,Aungmyetharzan,MMR010001
