Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,587,1230,1397,1308,1377,1387,1362,1545,1514,1289,1213,1048,1227,1272,1053,1358,1049,1066,1039,965,1347,984,1191,1222,1027,1513,877,1091,993,820,1411,756,1007,1002,787,1185,694,941.0,875,700,1155,667,915,793,661,1055,560,637,641,525,798,439,599,508,400,644,317,398,419,319,493,243,350,249,156,321,130,166,174,101,232,90,127,131,61,141,61,82,77,54,89,39,37,23,15,88,60889,Depayin,MMR005010
 Illiterate,744,156,62,38,28,23,18,20,23,15,23,24,38,45,22,67,29,31,40,45,88,53,70,73,59,139,74,84,91,64,150,71,99,95,70,175,71,113.0,109,79,219,91,141,128,82,230,88,103,104,79,201,79,111,108,76,217,93,123,154,116,230,96,149,98,104,310,69,102,126,83,253,82,124,114,55,212,60,82,76,46,81,33,49,29,20,110,8654,Depayin,MMR005010
 Total,1331,1386,1459,1346,1405,1410,1380,1565,1537,1304,1236,1072,1265,1317,1075,1425,1078,1097,1079,1010,1435,1037,1261,1295,1086,1652,951,1175,1084,884,1561,827,1106,1097,857,1360,765,1054.0,984,779,1374,758,1056,921,743,1285,648,740,745,604,999,518,710,616,476,861,410,521,573,435,723,339,499,347,260,631,199,268,300,184,485,172,251,245,116,353,121,164,153,100,170,72,86,52,35,198,69543,Depayin,MMR005010
