Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,629,1519,1501,1587,1603,1674,1598,1739,1769,1657,1600,1465,1470,1542,1282,1469,1266,1343,1273,1204,1446,1206,1232,1270,1074,1429,1040,1129,1133,1001,1241,924,1025,1169,906,1126,802,1050.0,936,857,1086,874,785,784,684,868,620,693,660,652,789,599,536,529,422,577,317,351,327,284,379,267,292,259,164,244,133,154,174,143,271,129,92,121,70,111,54,80,64,72,77,47,23,29,19,53,67144,Oatwin,MMR007013
 Illiterate,980,249,124,95,60,47,38,41,67,66,65,69,69,82,63,82,47,80,89,88,136,83,96,123,88,174,74,121,129,110,180,118,138,139,122,156,96,159.0,133,124,200,111,119,145,96,163,107,135,129,109,173,102,124,114,81,172,57,95,85,81,137,71,104,65,46,166,50,81,93,74,197,87,50,97,32,119,50,57,47,40,68,31,28,16,19,71,9294,Oatwin,MMR007013
 Total,1609,1768,1625,1682,1663,1721,1636,1780,1836,1723,1665,1534,1539,1624,1345,1551,1313,1423,1362,1292,1582,1289,1328,1393,1162,1603,1114,1250,1262,1111,1421,1042,1163,1308,1028,1282,898,1209.0,1069,981,1286,985,904,929,780,1031,727,828,789,761,962,701,660,643,503,749,374,446,412,365,516,338,396,324,210,410,183,235,267,217,468,216,142,218,102,230,104,137,111,112,145,78,51,45,38,124,76438,Oatwin,MMR007013
