Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,771,2027,2522,2298,2381,2335,2172,2592,2686,2622,2405,2261,2490,2670,2282,2707,2301,2326,2312,1915,2398,2000,2029,2202,1984,2356,1719,1978,1940,1648,2033,1591,1825,1931,1616,1800,1388,1783.0,1598,1423,1883,1320,1399,1471,1229,1514,1169,1248,1261,1106,1403,933,1059,838,689,924,600,654,672,564,770,393,552,350,289,404,228,260,261,215,437,195,198,211,118,197,127,124,127,92,127,49,67,45,32,135,111256,Madaya,MMR010009
 Illiterate,1547,345,162,95,71,74,53,65,82,64,78,71,100,106,92,123,96,123,108,111,145,92,134,119,106,189,92,128,162,125,216,125,154,136,122,166,117,143.0,137,113,236,117,165,171,129,182,105,125,158,112,179,97,113,110,90,168,89,125,135,95,181,68,149,89,54,166,56,83,111,73,194,72,93,114,61,150,51,82,64,37,84,39,39,20,16,100,11234,Madaya,MMR010009
 Total,2318,2372,2684,2393,2452,2409,2225,2657,2768,2686,2483,2332,2590,2776,2374,2830,2397,2449,2420,2026,2543,2092,2163,2321,2090,2545,1811,2106,2102,1773,2249,1716,1979,2067,1738,1966,1505,1926.0,1735,1536,2119,1437,1564,1642,1358,1696,1274,1373,1419,1218,1582,1030,1172,948,779,1092,689,779,807,659,951,461,701,439,343,570,284,343,372,288,631,267,291,325,179,347,178,206,191,129,211,88,106,65,48,235,122490,Madaya,MMR010009
