Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,240,350,372,565,415,740,349,613,519,420,605,398,295,495,209,471,124,163,138,117,267,74,100,143,67,167,30,35,32,32,99,24,30,37,22,53,6,15.0,17,6,43,11,10,10,3,35,2,2,-,1,13,3,2,1,1,26,-,-,-,2,4,-,2,-,2,10,1,1,-,3,6,-,-,-,1,2,1,1,-,-,-,-,1,-,-,2,9056,Panwine,MMR015007
 Illiterate,1333,1022,901,1147,662,1271,444,760,782,568,1191,634,568,998,465,1533,343,403,518,396,1389,330,417,689,301,1682,163,276,273,213,1165,228,276,436,259,1527,111,184.0,267,125,982,147,135,281,114,1242,70,98,120,90,522,104,89,168,65,1034,45,42,83,48,403,31,48,91,28,498,17,24,16,15,139,16,9,28,15,230,9,10,3,6,36,3,1,9,5,53,33472,Panwine,MMR015007
 Total,1573,1372,1273,1712,1077,2011,793,1373,1301,988,1796,1032,863,1493,674,2004,467,566,656,513,1656,404,517,832,368,1849,193,311,305,245,1264,252,306,473,281,1580,117,199.0,284,131,1025,158,145,291,117,1277,72,100,120,91,535,107,91,169,66,1060,45,42,83,50,407,31,50,91,30,508,18,25,16,18,145,16,9,28,16,232,10,11,3,6,36,3,2,9,5,55,42528,Panwine,MMR015007
