Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,147,473,622,612,588,601,535,634,680,589,558,504,491,536,480,566,438,418,419,412,465,342,405,465,426,526,389,455,468,381,469,352,434,453,391,449,321,385.0,424,350,411,317,309,336,300,374,256,260,289,266,262,266,223,183,187,223,119,123,149,132,140,88,102,76,49,79,41,57,58,54,69,48,25,43,27,43,18,23,17,14,15,15,14,14,8,30,24805,Momeik,MMR015017
 Illiterate,407,134,32,13,11,12,12,12,7,14,13,14,8,11,17,14,13,13,18,7,27,18,22,26,23,53,17,34,27,28,39,30,31,33,23,47,22,35.0,33,32,59,32,40,50,33,70,34,52,46,58,55,52,39,34,41,66,28,54,39,37,64,41,33,34,23,47,15,24,34,23,38,21,19,24,20,36,10,12,17,14,14,10,9,10,6,22,2921,Momeik,MMR015017
 Total,554,607,654,625,599,613,547,646,687,603,571,518,499,547,497,580,451,431,437,419,492,360,427,491,449,579,406,489,495,409,508,382,465,486,414,496,343,420.0,457,382,470,349,349,386,333,444,290,312,335,324,317,318,262,217,228,289,147,177,188,169,204,129,135,110,72,126,56,81,92,77,107,69,44,67,47,79,28,35,34,28,29,25,23,24,14,52,27726,Momeik,MMR015017
