Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,351,1153,1268,1257,1289,1529,1262,1435,1373,1335,1177,1155,991,1101,857,1068,726,813,799,747,998,718,741,858,654,976,601,750,700,549,846,586,609,723,592,888,516,773.0,649,533,827,576,510,584,451,689,395,455,444,388,520,426,263,326,249,432,182,209,198,175,323,129,176,139,82,225,73,92,103,78,178,66,56,90,32,99,26,38,32,38,42,33,30,14,9,60,46508,Kyaukkyi,MMR007011
 Illiterate,1030,360,156,108,54,48,32,29,41,38,32,39,34,47,36,73,26,58,30,44,86,60,59,62,39,104,32,54,54,39,86,42,63,79,43,148,49,79.0,69,51,121,54,69,78,52,118,35,63,56,43,115,74,43,70,42,163,43,48,50,52,140,46,63,44,22,143,26,37,44,40,117,38,28,49,21,97,13,24,26,12,46,8,21,10,4,41,6162,Kyaukkyi,MMR007011
 Total,1381,1513,1424,1365,1343,1577,1294,1464,1414,1373,1209,1194,1025,1148,893,1141,752,871,829,791,1084,778,800,920,693,1080,633,804,754,588,932,628,672,802,635,1036,565,852.0,718,584,948,630,579,662,503,807,430,518,500,431,635,500,306,396,291,595,225,257,248,227,463,175,239,183,104,368,99,129,147,118,295,104,84,139,53,196,39,62,58,50,88,41,51,24,13,101,52670,Kyaukkyi,MMR007011
