Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,178,401,480,535,518,529,430,583,486,489,452,396,427,506,335,428,300,353,343,311,388,318,332,343,280,360,229,257,231,223,246,204,209,231,172,232,166,236.0,174,159,229,147,137,155,97,154,106,142,109,113,161,109,63,98,66,104,52,81,61,60,77,45,53,44,17,51,3,11,18,14,27,14,15,10,3,25,8,14,15,4,13,5,2,6,2,9,16219,Buthidaung,MMR012010
 Illiterate,479,306,195,169,122,176,77,153,128,99,157,108,111,173,111,188,123,140,159,108,262,131,153,164,124,256,94,141,107,93,224,105,126,115,84,199,71,127.0,101,86,215,90,83,99,91,221,84,98,80,91,166,77,72,82,44,145,31,42,55,44,114,35,41,30,26,66,15,10,14,13,52,19,14,20,13,53,7,13,11,12,32,5,12,3,5,27,8617,Buthidaung,MMR012010
 Total,657,707,675,704,640,705,507,736,614,588,609,504,538,679,446,616,423,493,502,419,650,449,485,507,404,616,323,398,338,316,470,309,335,346,256,431,237,363.0,275,245,444,237,220,254,188,375,190,240,189,204,327,186,135,180,110,249,83,123,116,104,191,80,94,74,43,117,18,21,32,27,79,33,29,30,16,78,15,27,26,16,45,10,14,9,7,36,24836,Buthidaung,MMR012010
