Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,292,720,839,837,837,828,840,917,1050,1105,966,1086,1094,1305,1212,1376,1233,1247,1263,1296,1259,1150,1229,1267,1175,1329,994,1087,1046,961,1055,917,949,1067,951,1128,855,1013.0,1012,927,969,949,946,1061,847,1022,787,870,900,807,860,690,724,704,596,695,473,503,465,431,435,353,366,298,235,296,149,196,192,198,229,151,141,155,95,134,81,88,87,89,79,50,60,28,41,147,61386,Mingala Taungnyunt,MMR013022
 Illiterate,477,101,39,26,21,16,12,27,26,27,26,22,26,29,18,30,26,19,19,19,30,14,15,22,27,26,22,20,16,15,26,18,21,27,14,27,12,29.0,12,24,37,25,23,36,17,35,28,27,37,26,30,35,35,34,28,39,23,36,24,25,29,23,24,24,9,41,14,23,24,17,36,15,19,19,13,31,15,14,13,14,35,12,8,3,5,40,2543,Mingala Taungnyunt,MMR013022
 Total,769,821,878,863,858,844,852,944,1076,1132,992,1108,1120,1334,1230,1406,1259,1266,1282,1315,1289,1164,1244,1289,1202,1355,1016,1107,1062,976,1081,935,970,1094,965,1155,867,1042.0,1024,951,1006,974,969,1097,864,1057,815,897,937,833,890,725,759,738,624,734,496,539,489,456,464,376,390,322,244,337,163,219,216,215,265,166,160,174,108,165,96,102,100,103,114,62,68,31,46,187,63929,Mingala Taungnyunt,MMR013022
