Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,88,236,262,291,283,275,242,227,233,234,208,214,202,220,163,186,128,121,125,138,139,129,118,138,110,148,79,86,75,60,103,81,68,59,51,61,35,61.0,53,39,49,27,28,38,23,24,16,10,14,16,20,9,9,11,8,13,4,2,7,6,7,4,2,3,3,6,1,3,-,7,2,2,1,-,1,-,-,-,1,1,2,-,-,-,2,1,6152,Kanpalet,MMR004008
 Illiterate,262,109,56,27,11,15,3,4,10,5,6,14,10,12,18,22,13,16,29,21,46,23,26,48,28,79,41,36,39,33,78,41,36,53,41,96,42,61.0,70,45,105,48,48,69,41,140,43,46,55,45,74,55,37,66,32,98,37,26,38,31,67,27,20,23,16,64,14,12,6,11,29,7,4,13,10,29,2,1,10,3,5,4,1,-,1,16,3154,Kanpalet,MMR004008
 Total,350,345,318,318,294,290,245,231,243,239,214,228,212,232,181,208,141,137,154,159,185,152,144,186,138,227,120,122,114,93,181,122,104,112,92,157,77,122.0,123,84,154,75,76,107,64,164,59,56,69,61,94,64,46,77,40,111,41,28,45,37,74,31,22,26,19,70,15,15,6,18,31,9,5,13,11,29,2,1,11,4,7,4,1,-,3,17,9306,Kanpalet,MMR004008
