Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,238,632,732,798,848,823,806,868,824,763,741,816,840,881,720,747,642,627,615,646,593,483,458,554,461,464,363,390,355,300,367,280,297,289,250,306,239,291.0,228,198,208,160,146,128,132,145,99,124,111,104,85,65,68,70,49,76,42,40,43,37,29,29,27,14,9,27,6,6,14,14,15,9,5,8,4,14,4,4,5,4,2,2,2,3,4,6,23971,Naungtayar(ST),MMR014009
 Illiterate,506,172,77,68,49,44,29,37,39,43,60,59,48,71,63,93,75,71,87,104,130,120,150,177,190,211,165,223,220,222,239,194,216,220,175,226,200,231.0,216,248,270,161,222,234,202,266,181,197,193,185,224,188,180,165,142,208,137,155,131,126,167,118,116,68,54,94,36,73,79,94,92,72,59,53,40,69,32,35,32,25,35,21,22,10,12,37,11080,Naungtayar(ST),MMR014009
 Total,744,804,809,866,897,867,835,905,863,806,801,875,888,952,783,840,717,698,702,750,723,603,608,731,651,675,528,613,575,522,606,474,513,509,425,532,439,522.0,444,446,478,321,368,362,334,411,280,321,304,289,309,253,248,235,191,284,179,195,174,163,196,147,143,82,63,121,42,79,93,108,107,81,64,61,44,83,36,39,37,29,37,23,24,13,16,43,35051,Naungtayar(ST),MMR014009
