Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,83,264,331,343,336,359,334,343,345,299,328,275,260,314,260,351,232,291,240,284,291,253,219,254,194,265,195,187,163,136,234,155,162,170,151,155,104,157.0,144,127,156,89,85,104,80,105,65,87,78,67,76,51,50,43,30,56,23,21,26,17,18,12,11,20,4,15,8,4,7,8,7,3,5,4,2,5,-,1,1,1,3,2,3,2,3,4,11050,Indaw(ST),MMR014008
 Illiterate,312,166,93,93,65,48,37,47,45,39,77,45,45,90,46,114,54,63,74,61,139,73,71,102,78,180,77,90,99,85,153,76,69,87,55,195,68,85.0,88,100,141,75,75,68,49,142,58,64,71,77,90,66,42,50,35,107,23,24,37,45,48,28,22,22,17,71,16,26,16,28,52,22,16,15,6,39,10,9,13,6,20,2,7,4,5,23,5466,Indaw(ST),MMR014008
 Total,395,430,424,436,401,407,371,390,390,338,405,320,305,404,306,465,286,354,314,345,430,326,290,356,272,445,272,277,262,221,387,231,231,257,206,350,172,242.0,232,227,297,164,160,172,129,247,123,151,149,144,166,117,92,93,65,163,46,45,63,62,66,40,33,42,21,86,24,30,23,36,59,25,21,19,8,44,10,10,14,7,23,4,10,6,8,27,16516,Indaw(ST),MMR014008
