Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,465,1079,1295,1220,1341,1297,1279,1413,1412,1335,1263,1184,1289,1298,1140,1225,1046,1088,1078,889,1129,915,1065,1085,960,1161,920,981,1074,788,954,810,903,942,791,887,729,807.0,814,707,837,640,740,703,595,647,554,645,586,580,595,459,455,447,363,412,355,327,328,288,359,252,292,140,109,216,112,144,131,120,167,94,101,116,67,74,50,81,48,31,51,28,29,20,15,55,55516,Tigyaing,MMR005022
 Illiterate,730,152,53,28,20,15,9,8,6,17,15,12,16,17,14,23,13,19,17,15,21,13,17,21,22,35,22,30,17,12,22,21,28,28,22,29,16,24.0,20,16,32,17,23,26,20,34,18,25,21,35,39,23,31,21,19,33,29,32,38,36,32,30,25,24,16,35,11,31,27,31,45,29,29,25,18,32,14,16,22,23,22,14,10,7,10,33,2798,Tigyaing,MMR005022
 Total,1195,1231,1348,1248,1361,1312,1288,1421,1418,1352,1278,1196,1305,1315,1154,1248,1059,1107,1095,904,1150,928,1082,1106,982,1196,942,1011,1091,800,976,831,931,970,813,916,745,831.0,834,723,869,657,763,729,615,681,572,670,607,615,634,482,486,468,382,445,384,359,366,324,391,282,317,164,125,251,123,175,158,151,212,123,130,141,85,106,64,97,70,54,73,42,39,27,25,88,58314,Tigyaing,MMR005022
