Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,733,1677,1804,1772,1923,2041,1966,2094,2045,1873,1720,1564,1556,1668,1358,1553,1226,1308,1405,1212,1601,1309,1379,1518,1383,1613,1370,1401,1422,1212,1552,1178,1185,1407,1210,1381,1035,1352.0,1000,1037,1223,1071,1018,1114,926,1124,871,966,1075,878,1016,870,763,812,641,800,540,602,555,472,547,446,384,310,226,349,188,205,200,195,332,160,129,180,107,139,117,110,86,82,82,63,41,33,25,94,81210,Kyaiklatt,MMR017025
 Illiterate,1266,322,130,71,34,40,41,26,42,22,37,29,29,35,35,42,32,36,32,37,60,43,54,54,50,90,60,78,92,57,84,66,50,82,47,72,30,58.0,60,55,69,78,58,47,47,68,46,62,72,56,60,43,47,56,41,90,43,51,62,48,77,41,50,45,32,58,31,25,52,40,88,39,40,51,19,54,18,37,26,24,23,17,15,7,2,24,5659,Kyaiklatt,MMR017025
 Total,1999,1999,1934,1843,1957,2081,2007,2120,2087,1895,1757,1593,1585,1703,1393,1595,1258,1344,1437,1249,1661,1352,1433,1572,1433,1703,1430,1479,1514,1269,1636,1244,1235,1489,1257,1453,1065,1410.0,1060,1092,1292,1149,1076,1161,973,1192,917,1028,1147,934,1076,913,810,868,682,890,583,653,617,520,624,487,434,355,258,407,219,230,252,235,420,199,169,231,126,193,135,147,112,106,105,80,56,40,27,118,86869,Kyaiklatt,MMR017025
