Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,54,109,120,111,132,149,151,149,192,203,197,210,222,257,234,287,289,287,273,235,279,246,234,227,213,286,175,220,197,218,202,183,175,228,185,216,195,217.0,209,226,220,218,226,260,203,199,203,205,230,191,209,209,205,212,175,184,131,123,141,103,118,94,106,104,89,99,54,80,77,61,82,66,47,55,37,49,32,26,31,32,28,25,16,12,10,38,13507,Kyauktada,MMR013033
 Illiterate,74,8,3,1,3,3,6,3,7,9,6,6,10,11,7,11,4,7,4,2,4,3,2,3,2,5,3,2,4,-,3,4,-,5,3,1,2,5.0,4,1,3,5,2,5,1,3,2,2,3,3,6,2,2,5,3,7,4,9,3,5,9,3,4,2,1,4,6,5,11,7,8,9,5,10,4,15,5,7,4,5,6,1,5,3,-,15,470,Kyauktada,MMR013033
 Total,128,117,123,112,135,152,157,152,199,212,203,216,232,268,241,298,293,294,277,237,283,249,236,230,215,291,178,222,201,218,205,187,175,233,188,217,197,222.0,213,227,223,223,228,265,204,202,205,207,233,194,215,211,207,217,178,191,135,132,144,108,127,97,110,106,90,103,60,85,88,68,90,75,52,65,41,64,37,33,35,37,34,26,21,15,10,53,13977,Kyauktada,MMR013033
