Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,111,197,222,208,209,217,220,214,312,309,300,317,322,349,367,405,340,366,371,329,367,354,306,332,303,364,295,367,272,298,319,273,279,308,291,339,238,311.0,318,301,317,344,327,322,312,313,275,315,270,239,281,232,216,259,223,221,148,145,151,124,157,115,118,102,83,98,51,69,80,67,88,79,62,60,42,52,49,30,33,36,35,20,22,15,14,56,18587,Botahtaung,MMR013017
 Illiterate,108,17,5,7,6,1,4,7,10,6,9,12,7,4,5,8,2,4,10,3,7,6,5,3,2,7,6,4,2,3,2,6,6,2,8,2,3,6.0,2,7,5,6,8,3,4,7,2,2,1,5,6,5,6,5,3,15,3,4,6,6,9,4,9,5,6,9,4,6,5,5,7,3,3,3,6,15,3,4,1,4,7,3,3,5,1,3,559,Botahtaung,MMR013017
 Total,219,214,227,215,215,218,224,221,322,315,309,329,329,353,372,413,342,370,381,332,374,360,311,335,305,371,301,371,274,301,321,279,285,310,299,341,241,317.0,320,308,322,350,335,325,316,320,277,317,271,244,287,237,222,264,226,236,151,149,157,130,166,119,127,107,89,107,55,75,85,72,95,82,65,63,48,67,52,34,34,40,42,23,25,20,15,59,19146,Botahtaung,MMR013017
