Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,230,882,1119,1166,1078,1319,1243,1293,1303,1165,1056,1014,1011,1147,879,1170,809,940,818,760,910,719,714,885,687,1103,588,769,695,628,908,678,605,751,559,896,543,753.0,702,560,800,534,529,580,441,696,379,458,484,430,494,388,344,379,224,396,202,197,189,169,223,125,151,106,64,110,63,69,62,71,97,57,49,44,17,50,23,31,17,24,16,22,12,8,6,29,44914,Kyukme,MMR015012
 Illiterate,870,330,138,94,73,57,36,39,54,54,56,54,65,99,83,166,82,119,97,87,199,107,122,181,128,353,123,223,200,147,321,241,176,237,147,369,144,210.0,207,168,342,171,165,250,134,426,122,218,207,199,352,237,188,234,144,442,126,159,178,143,247,137,156,150,71,238,61,101,115,95,169,108,68,114,50,120,40,51,37,40,79,38,28,25,10,72,13513,Kyukme,MMR015012
 Total,1100,1212,1257,1260,1151,1376,1279,1332,1357,1219,1112,1068,1076,1246,962,1336,891,1059,915,847,1109,826,836,1066,815,1456,711,992,895,775,1229,919,781,988,706,1265,687,963.0,909,728,1142,705,694,830,575,1122,501,676,691,629,846,625,532,613,368,838,328,356,367,312,470,262,307,256,135,348,124,170,177,166,266,165,117,158,67,170,63,82,54,64,95,60,40,33,16,101,58427,Kyukme,MMR015012
