Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,326,870,1025,984,1035,1243,1003,1101,1134,1102,987,1032,1010,1199,1006,1251,982,1073,1025,978,1027,879,927,978,899,1162,784,873,768,726,800,697,642,773,539,741,431,672.0,613,466,569,438,397,415,340,423,257,280,318,263,270,247,189,190,134,224,110,129,114,114,116,65,79,56,32,55,22,28,32,24,36,21,13,15,10,24,8,9,6,12,10,3,4,5,3,14,41886,Tachileik,MMR016009
 Illiterate,923,417,294,253,190,235,135,186,206,195,253,213,235,320,200,357,199,255,272,216,429,257,256,309,203,585,266,333,317,271,497,312,327,337,237,543,222,388.0,383,368,575,351,332,472,338,728,310,460,443,401,526,366,299,316,209,596,181,239,227,224,317,167,167,139,97,321,73,106,122,98,183,93,70,100,45,154,39,42,27,50,53,20,23,23,17,68,22601,Tachileik,MMR016009
 Total,1249,1287,1319,1237,1225,1478,1138,1287,1340,1297,1240,1245,1245,1519,1206,1608,1181,1328,1297,1194,1456,1136,1183,1287,1102,1747,1050,1206,1085,997,1297,1009,969,1110,776,1284,653,1060.0,996,834,1144,789,729,887,678,1151,567,740,761,664,796,613,488,506,343,820,291,368,341,338,433,232,246,195,129,376,95,134,154,122,219,114,83,115,55,178,47,51,33,62,63,23,27,28,20,82,64487,Tachileik,MMR016009
