Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,717,1920,2233,1898,2004,2246,2184,2113,2252,2033,1835,1498,1700,1813,1541,1867,1508,1542,1588,1422,1866,1364,1670,1621,1405,2004,1385,1614,1455,1277,1847,1292,1435,1492,1199,1762,1087,1343.0,1194,1070,1593,1096,1029,965,821,1271,767,831,868,784,1105,644,755,698,588,921,550,598,559,529,728,405,461,383,240,476,170,244,204,192,336,138,154,148,76,188,65,97,78,73,93,34,29,26,24,101,87431,Natmauk,MMR009006
 Illiterate,1119,192,93,43,41,27,33,31,32,28,44,28,50,65,46,106,86,99,96,98,159,93,148,179,160,282,150,211,232,185,335,213,239,264,201,380,201,245.0,280,255,407,271,268,275,205,389,206,277,278,231,354,196,235,231,191,480,189,273,243,280,423,225,314,210,188,525,135,205,194,203,432,148,140,175,112,353,78,115,100,107,154,45,58,25,31,187,17130,Natmauk,MMR009006
 Total,1836,2112,2326,1941,2045,2273,2217,2144,2284,2061,1879,1526,1750,1878,1587,1973,1594,1641,1684,1520,2025,1457,1818,1800,1565,2286,1535,1825,1687,1462,2182,1505,1674,1756,1400,2142,1288,1588.0,1474,1325,2000,1367,1297,1240,1026,1660,973,1108,1146,1015,1459,840,990,929,779,1401,739,871,802,809,1151,630,775,593,428,1001,305,449,398,395,768,286,294,323,188,541,143,212,178,180,247,79,87,51,55,288,104561,Natmauk,MMR009006
