Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,123,388,518,481,503,496,440,503,537,517,432,366,336,428,356,424,325,343,341,330,406,314,301,321,267,358,266,290,279,223,295,223,195,250,197,248,165,226.0,208,159,245,139,126,174,137,197,116,134,129,119,134,99,75,78,51,82,47,40,41,44,68,41,27,33,22,26,16,15,16,6,24,13,10,13,7,19,3,9,6,5,9,6,2,1,2,15,15999,Bokepyin,MMR006010
 Illiterate,465,227,128,67,57,34,22,31,29,27,18,14,14,38,30,35,26,29,29,33,30,30,27,39,44,40,29,23,25,28,37,20,20,25,22,40,16,31.0,21,26,40,19,21,33,17,33,21,26,19,15,32,18,16,17,6,26,8,11,11,13,24,8,10,11,10,16,7,6,8,11,13,9,5,10,1,3,-,2,4,2,6,5,3,-,1,6,2509,Bokepyin,MMR006010
 Total,588,615,646,548,560,530,462,534,566,544,450,380,350,466,386,459,351,372,370,363,436,344,328,360,311,398,295,313,304,251,332,243,215,275,219,288,181,257.0,229,185,285,158,147,207,154,230,137,160,148,134,166,117,91,95,57,108,55,51,52,57,92,49,37,44,32,42,23,21,24,17,37,22,15,23,8,22,3,11,10,7,15,11,5,1,3,21,18508,Bokepyin,MMR006010
