Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,99,179,243,271,271,251,234,242,222,200,151,145,128,140,109,129,96,108,96,92,105,69,102,98,89,118,70,71,73,75,77,64,49,57,39,53,64,55.0,51,43,44,30,37,41,30,29,27,23,34,28,24,26,19,14,6,21,8,12,14,16,14,8,7,5,5,4,5,4,3,2,3,1,2,4,1,2,-,-,1,1,-,-,-,-,1,1,5385,Minephyat,MMR016010
 Illiterate,268,154,113,87,70,65,75,58,70,68,77,77,96,103,68,138,64,64,90,90,127,78,110,88,77,151,67,106,106,93,171,101,88,117,86,181,94,109.0,167,103,136,86,120,130,106,201,104,102,144,93,140,96,94,95,62,134,48,69,69,52,83,33,37,47,26,82,25,27,35,17,35,25,18,23,7,37,7,4,9,16,12,8,4,4,-,31,6848,Minephyat,MMR016010
 Total,367,333,356,358,341,316,309,300,292,268,228,222,224,243,177,267,160,172,186,182,232,147,212,186,166,269,137,177,179,168,248,165,137,174,125,234,158,164.0,218,146,180,116,157,171,136,230,131,125,178,121,164,122,113,109,68,155,56,81,83,68,97,41,44,52,31,86,30,31,38,19,38,26,20,27,8,39,7,4,10,17,12,8,4,4,1,32,12233,Minephyat,MMR016010
