Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,27,83,154,153,158,162,137,172,166,170,120,128,121,112,103,94,90,64,53,58,86,77,60,52,70,91,62,66,61,69,85,61,42,68,61,80,50,69.0,70,69,72,45,43,56,52,60,40,29,31,41,47,39,29,24,18,29,9,10,5,14,13,4,8,3,3,3,2,3,3,7,1,-,-,1,1,2,-,3,1,-,2,1,-,-,1,1,4430,Reazu(ST),MMR004007
 Illiterate,141,87,41,11,8,5,6,7,1,11,9,7,7,8,2,8,4,8,10,10,20,7,8,13,3,21,6,7,13,10,17,13,13,12,8,26,13,23.0,12,21,32,26,21,23,15,48,13,31,19,32,27,26,23,28,19,45,18,17,19,32,40,23,15,19,12,38,13,22,21,17,19,11,10,15,15,15,3,4,4,6,8,3,4,1,-,11,1520,Reazu(ST),MMR004007
 Total,168,170,195,164,166,167,143,179,167,181,129,135,128,120,105,102,94,72,63,68,106,84,68,65,73,112,68,73,74,79,102,74,55,80,69,106,63,92.0,82,90,104,71,64,79,67,108,53,60,50,73,74,65,52,52,37,74,27,27,24,46,53,27,23,22,15,41,15,25,24,24,20,11,10,16,16,17,3,7,5,6,10,4,4,1,1,12,5950,Reazu(ST),MMR004007
