Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,87,242,284,324,354,340,337,334,336,289,250,287,233,275,187,262,163,205,189,160,205,189,165,192,145,193,109,130,147,102,148,92,92,114,74,133,76,109.0,99,88,118,73,56,66,42,88,26,42,51,38,50,36,24,33,26,34,12,14,13,9,26,13,9,11,5,19,6,9,7,2,7,2,1,1,1,8,2,3,1,-,3,1,-,-,-,4,8732,Phruso,MMR002003
 Illiterate,290,165,78,63,21,40,19,24,24,26,22,16,21,30,27,45,22,32,32,34,43,45,42,49,41,81,45,54,50,49,87,56,50,66,43,105,40,44.0,67,59,123,74,63,75,50,151,37,53,63,64,102,63,47,62,36,119,21,32,24,30,74,29,21,23,16,68,14,19,12,18,51,14,1,18,10,37,11,5,7,7,18,2,3,1,-,11,3926,Phruso,MMR002003
 Total,377,407,362,387,375,380,356,358,360,315,272,303,254,305,214,307,185,237,221,194,248,234,207,241,186,274,154,184,197,151,235,148,142,180,117,238,116,153.0,166,147,241,147,119,141,92,239,63,95,114,102,152,99,71,95,62,153,33,46,37,39,100,42,30,34,21,87,20,28,19,20,58,16,2,19,11,45,13,8,8,7,21,3,3,1,-,15,12658,Phruso,MMR002003
