Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,25,100,125,168,148,158,135,164,179,160,151,141,136,165,129,169,89,118,79,83,95,79,82,102,68,105,59,74,70,78,72,63,71,77,58,101,58,81.0,67,52,62,44,36,56,36,66,34,40,38,38,43,20,26,29,13,31,23,21,8,12,26,18,15,12,6,14,1,10,11,2,7,10,7,10,1,8,3,1,2,4,3,3,4,1,-,3,4992,Pharpon,MMR003003
 Illiterate,121,64,29,30,14,9,4,10,7,4,5,3,4,3,5,13,5,6,9,10,14,5,8,8,7,19,3,12,9,3,13,11,4,9,5,26,1,14.0,12,8,20,10,6,7,8,20,4,5,7,7,4,3,6,7,2,17,2,4,4,1,14,7,5,2,1,13,2,4,4,2,5,2,2,1,-,8,-,2,2,1,1,1,1,-,-,4,774,Pharpon,MMR003003
 Total,146,164,154,198,162,167,139,174,186,164,156,144,140,168,134,182,94,124,88,93,109,84,90,110,75,124,62,86,79,81,85,74,75,86,63,127,59,95.0,79,60,82,54,42,63,44,86,38,45,45,45,47,23,32,36,15,48,25,25,12,13,40,25,20,14,7,27,3,14,15,4,12,12,9,11,1,16,3,3,4,5,4,4,5,1,-,7,5766,Pharpon,MMR003003
