Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,50,127,189,166,170,194,158,187,179,171,132,136,126,147,142,153,113,130,131,96,121,82,101,118,84,141,100,97,86,83,112,50,68,77,70,89,69,77.0,73,50,70,61,41,41,31,43,38,35,43,44,63,46,29,27,16,30,9,9,19,16,20,9,9,10,5,5,2,10,9,10,11,5,3,5,1,1,3,3,1,2,3,2,2,1,1,-,5489,Pyigyimandaing,MMR006010
 Illiterate,175,75,30,21,21,6,4,14,11,7,6,6,8,12,5,12,9,10,8,6,13,12,15,17,14,20,14,14,15,10,20,13,7,14,9,12,6,10.0,12,7,17,7,10,15,11,21,4,11,7,9,16,12,8,10,7,16,5,8,5,9,19,6,5,2,1,8,3,5,4,4,6,2,1,5,1,6,1,1,4,-,2,4,-,2,2,5,1007,Pyigyimandaing,MMR006010
 Total,225,202,219,187,191,200,162,201,190,178,138,142,134,159,147,165,122,140,139,102,134,94,116,135,98,161,114,111,101,93,132,63,75,91,79,101,75,87.0,85,57,87,68,51,56,42,64,42,46,50,53,79,58,37,37,23,46,14,17,24,25,39,15,14,12,6,13,5,15,13,14,17,7,4,10,2,7,4,4,5,2,5,6,2,3,3,5,6496,Pyigyimandaing,MMR006010
