Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,48,119,127,160,136,157,132,188,192,160,156,138,111,210,116,193,98,93,82,78,144,85,102,111,71,154,59,80,49,61,132,60,53,79,49,132,51,62.0,63,47,134,52,48,63,40,107,27,39,53,44,57,49,31,33,18,58,12,28,20,13,33,8,9,10,2,20,3,9,4,3,17,2,2,3,-,13,3,-,1,-,3,2,3,-,1,4,5419,Kunhing,MMR014014
 Illiterate,153,100,68,50,45,51,25,41,29,22,58,32,32,56,29,107,25,44,51,38,131,29,54,81,38,191,32,53,41,19,174,30,39,70,27,215,41,50.0,54,31,217,46,51,77,38,259,23,58,51,50,121,46,48,49,26,187,12,34,43,22,85,14,17,27,5,90,11,18,14,7,62,13,8,10,5,43,5,5,7,3,12,4,-,1,3,23,4406,Kunhing,MMR014014
 Total,201,219,195,210,181,208,157,229,221,182,214,170,143,266,145,300,123,137,133,116,275,114,156,192,109,345,91,133,90,80,306,90,92,149,76,347,92,112.0,117,78,351,98,99,140,78,366,50,97,104,94,178,95,79,82,44,245,24,62,63,35,118,22,26,37,7,110,14,27,18,10,79,15,10,13,5,56,8,5,8,3,15,6,3,1,4,27,9825,Kunhing,MMR014014
