Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,42,85,97,94,111,116,99,122,138,115,82,96,90,139,97,114,81,94,69,64,95,71,64,91,69,88,50,69,48,50,61,55,34,41,41,57,29,45.0,34,42,48,26,31,41,26,40,25,32,38,31,30,17,16,12,9,26,12,6,12,7,17,12,5,5,5,9,4,3,3,1,6,1,-,3,2,2,1,-,-,2,-,-,1,1,3,-,3650,Dotphoneyan(ST),MMR001012
 Illiterate,88,34,9,9,6,7,-,4,-,4,-,-,-,4,1,8,4,3,4,5,8,6,4,6,7,11,5,9,7,13,17,5,9,25,13,30,7,19.0,15,20,46,19,21,26,22,60,30,24,28,34,49,28,14,32,13,44,15,6,13,8,35,8,16,11,10,29,1,13,7,11,17,5,4,2,4,20,3,3,4,4,3,4,2,3,-,14,1191,Dotphoneyan(ST),MMR001012
 Total,130,119,106,103,117,123,99,126,138,119,82,96,90,143,98,122,85,97,73,69,103,77,68,97,76,99,55,78,55,63,78,60,43,66,54,87,36,64.0,49,62,94,45,52,67,48,100,55,56,66,65,79,45,30,44,22,70,27,12,25,15,52,20,21,16,15,38,5,16,10,12,23,6,4,5,6,22,4,3,4,6,3,4,3,4,3,14,4841,Dotphoneyan(ST),MMR001012
