Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,206,476,541,542,562,593,512,635,590,522,480,453,500,477,442,471,387,407,376,354,453,382,394,426,399,476,406,366,391,302,370,330,343,353,325,382,300,324.0,297,308,346,279,299,303,263,281,219,286,286,251,243,219,192,191,176,217,139,138,142,124,112,124,115,97,69,94,51,48,60,69,71,48,51,50,34,41,33,27,34,17,21,7,9,12,6,27,22774,Mawlaik,MMR005031
 Illiterate,295,38,15,10,10,6,2,2,1,2,2,1,1,6,3,2,4,5,4,4,5,3,4,2,2,4,2,6,3,7,4,6,1,3,4,3,2,2.0,1,4,8,1,5,4,2,7,7,5,5,7,8,2,6,11,5,6,8,4,6,15,11,11,8,6,7,18,3,8,4,9,13,5,11,8,5,6,5,6,5,4,6,1,6,1,-,7,777,Mawlaik,MMR005031
 Total,501,514,556,552,572,599,514,637,591,524,482,454,501,483,445,473,391,412,380,358,458,385,398,428,401,480,408,372,394,309,374,336,344,356,329,385,302,326.0,298,312,354,280,304,307,265,288,226,291,291,258,251,221,198,202,181,223,147,142,148,139,123,135,123,103,76,112,54,56,64,78,84,53,62,58,39,47,38,33,39,21,27,8,15,13,6,34,23551,Mawlaik,MMR005031
