Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,91,220,303,395,385,457,421,513,504,524,406,310,256,308,189,249,204,168,189,169,203,140,165,189,135,174,105,128,103,95,112,108,93,110,86,105,65,75.0,92,64,90,62,55,69,47,64,35,65,47,42,48,34,26,35,24,34,12,17,11,11,17,6,9,11,8,9,5,8,8,5,3,4,4,5,-,2,3,1,1,2,1,2,2,2,-,4,9558,Kunlon,MMR015020
 Illiterate,603,558,385,383,289,288,163,210,203,184,217,196,182,241,175,272,134,168,147,151,251,165,153,220,180,327,137,198,137,163,251,148,201,200,164,258,116,170.0,151,160,259,184,154,202,147,360,171,184,153,202,221,194,151,188,124,251,102,112,92,86,125,98,88,89,43,122,58,65,74,57,56,52,46,51,35,85,37,32,33,25,36,20,21,11,9,62,13866,Kunlon,MMR015020
 Total,694,778,688,778,674,745,584,723,707,708,623,506,438,549,364,521,338,336,336,320,454,305,318,409,315,501,242,326,240,258,363,256,294,310,250,363,181,245.0,243,224,349,246,209,271,194,424,206,249,200,244,269,228,177,223,148,285,114,129,103,97,142,104,97,100,51,131,63,73,82,62,59,56,50,56,35,87,40,33,34,27,37,22,23,13,9,66,23424,Kunlon,MMR015020
