Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,294,771,906,843,950,1049,951,1037,1104,1124,1084,960,945,1035,959,1229,987,953,1048,992,1147,952,1062,1109,996,1247,916,1033,1053,854,1133,848,905,925,858,944,714,918.0,823,748,891,735,682,739,638,856,623,632,717,573,711,528,463,487,429,524,349,355,301,291,352,220,218,128,116,210,103,154,166,133,226,141,137,147,73,162,75,73,81,69,86,52,44,23,18,89,53226,Paukkhaung,MMR008002
 Illiterate,658,200,103,54,36,33,23,24,37,29,31,24,26,59,37,67,41,42,50,48,85,49,62,81,54,85,58,82,81,66,88,75,63,76,59,96,57,83.0,81,58,105,67,87,98,77,132,78,70,99,69,95,70,63,55,52,75,55,50,55,69,83,48,59,43,29,95,35,55,44,40,101,46,33,48,20,76,24,26,23,30,34,16,12,10,1,27,5640,Paukkhaung,MMR008002
 Total,952,971,1009,897,986,1082,974,1061,1141,1153,1115,984,971,1094,996,1296,1028,995,1098,1040,1232,1001,1124,1190,1050,1332,974,1115,1134,920,1221,923,968,1001,917,1040,771,1001.0,904,806,996,802,769,837,715,988,701,702,816,642,806,598,526,542,481,599,404,405,356,360,435,268,277,171,145,305,138,209,210,173,327,187,170,195,93,238,99,99,104,99,120,68,56,33,19,116,58866,Paukkhaung,MMR008002
